dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,round,global_eval_auc_mean,global_eval_auc_std,global_eval_auc_ci95_low,global_eval_auc_ci95_high,global_eval_auc_n,global_eval_f1_mean,global_eval_f1_std,global_eval_f1_ci95_low,global_eval_f1_ci95_high,global_eval_f1_n,global_eval_ece_mean,global_eval_ece_std,global_eval_ece_ci95_low,global_eval_ece_ci95_high,global_eval_ece_n,cumulative_communication_bytes_mean,cumulative_communication_bytes_std,cumulative_communication_bytes_ci95_low,cumulative_communication_bytes_ci95_high,cumulative_communication_bytes_n,round_communication_bytes_mean,round_communication_bytes_std,round_communication_bytes_ci95_low,round_communication_bytes_ci95_high,round_communication_bytes_n,params_bytes_mean,params_bytes_std,params_bytes_ci95_low,params_bytes_ci95_high,params_bytes_n
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,2,0.8152480894554717,0.0023013169460532725,0.8132308962128459,0.8172652826980974,5,0.18235460442352597,0.020362831790455612,0.1645057953931678,0.20020341345388415,5,0.00959459496314138,0.0018114658304030661,0.008006775154747231,0.01118241477153553,5,70816.0,26331.936503037523,47735.04,93896.95999999999,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,3,0.8190534940870204,0.0017572540436044263,0.817513193004888,0.8205937951691529,5,0.20290657432101974,0.010513148926011,0.19369139298381305,0.21212175565822644,5,0.0072236544118699205,0.0014073003066514982,0.0059901013049017335,0.008457207518838107,5,106224.0,39497.904754556286,71602.56,140845.44,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,4,0.8206888617546737,0.0016898705401076327,0.8192076249175385,0.8221700985918089,5,0.2176974614358312,0.010946296877717226,0.2081026091790072,0.22729231369265523,5,0.00669532582677994,0.0010599902260073535,0.005766203428051519,0.007624448225508361,5,141632.0,52663.873006075046,95470.08,187793.91999999998,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,5,0.8215937061550228,0.0016901850388344431,0.8201121936475991,0.8230752186624465,5,0.2278273756489312,0.007945286165264697,0.22086302526217277,0.23479172603568965,5,0.0059241758424312205,0.001291386631027028,0.004792225551884558,0.007056126132977883,5,177040.0,65829.84125759381,119337.6,234742.4,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,6,0.822176787081637,0.0017139702038530095,0.820674425957845,0.823679148205429,5,0.2311653252295945,0.007834797619806707,0.2242978223230007,0.23803282813618828,5,0.00564946892554388,0.0015744638379371731,0.0042693905230047294,0.00702954732808303,5,212448.0,78995.80950911257,143205.12,281690.88,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,7,0.8225833387777168,0.0017542626090934629,0.8210456598035437,0.82412101775189,5,0.22998380543272576,0.009781470945919845,0.22140996812235952,0.238557642743092,5,0.0055668105840937804,0.001441662337562493,0.004303137829036515,0.006830483339151046,5,247856.0,92161.77776063133,167072.64,328639.36,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,8,0.8229623896821486,0.001764427103224233,0.8214158011360408,0.8245089782282564,5,0.23651726118232402,0.010086037131168481,0.22767645983996318,0.24535806252468487,5,0.0057640916568575,0.0014272409435326975,0.00451305981101356,0.007015123502701439,5,283264.0,105327.74601215009,190940.16,375587.83999999997,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,9,0.823252782362386,0.001769841602423991,0.8217014477984745,0.8248041169262974,5,0.2350826275301907,0.007578491480072416,0.2284397868605835,0.24172546819979793,5,0.00567788087807468,0.001714459299102292,0.004175091043394528,0.007180670712754833,5,318672.0,118493.71426366885,214807.68000000002,422536.31999999995,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,10,0.8235092799686621,0.0017776639802945002,0.8219510887882343,0.8250674711490898,5,0.23735528017096566,0.007443388750326933,0.23083086226531987,0.24387969807661145,5,0.005484110279431879,0.001692300557036135,0.0040007434385456045,0.006967477120318154,5,354080.0,131659.68251518763,238675.2,469484.8,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,11,0.8237550001413592,0.0017998725036283737,0.8221773423319324,0.8253326579507859,5,0.2399688896539675,0.0072799516192589295,0.23358773071008704,0.24635004859784798,5,0.00538911501110228,0.0017056537487529434,0.0038940435816130206,0.00688418644059154,5,389488.0,144825.65076670639,262542.72,516433.28,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,12,0.8239633251982413,0.0017973758833771452,0.8223878557729521,0.8255387946235305,5,0.24082870773303608,0.01093930993294677,0.23123997980332908,0.25041743566274305,5,0.005379172273104379,0.0015151517982874539,0.004051083165561275,0.006707261380647483,5,424896.0,157991.61901822514,286410.24,563381.76,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,13,0.8241727646705233,0.0018022523210767347,0.8225930208591298,0.8257525084819167,5,0.24115205749472796,0.008725413923363089,0.23350389497825846,0.24880022001119745,5,0.005218600524042321,0.0014042855058652747,0.003987690006476807,0.006449511041607835,5,460304.0,171157.5872697439,310277.76,610330.24,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,14,0.824348809907858,0.0018148365336435124,0.8227580355478054,0.8259395842679106,5,0.2407937891717637,0.0074657489347495646,0.23424977170031341,0.24733780664321398,5,0.004959852746227141,0.0014394882087424607,0.0036980856991045818,0.0062216197933497,5,495712.0,184323.55552126266,334145.28,657278.72,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,15,0.8245144126841492,0.001818338438157261,0.8229205687694515,0.8261082565988468,5,0.2409352363961908,0.008296924844368003,0.233662661117355,0.2482078116750266,5,0.00493939832598438,0.0015102208446302148,0.0036156313898892995,0.006263165262079462,5,531120.0,197489.52377278142,358012.80000000005,704227.2,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,16,0.8246807631554235,0.0018262816685676486,0.8230799566922877,0.8262815696185593,5,0.241702588947517,0.006915708173372651,0.23564070346093785,0.24776447443409616,5,0.0049541007229982805,0.0013393255670825408,0.003780130102294274,0.006128071343702287,5,566528.0,210655.49202430018,381880.32,751175.6799999999,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,17,0.8248338760563325,0.001849524701160846,0.8232126961768511,0.8264550559358139,5,0.2429138668415705,0.008656455745993902,0.2353261488326042,0.2505015848505368,5,0.00479969540115906,0.0012874122871108682,0.0036712287766520954,0.005928162025666024,5,601936.0,223821.46027581894,405747.84,798124.1599999999,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,18,0.824967414769081,0.0018418116130103717,0.8233529957094526,0.8265818338287093,5,0.24241852092127844,0.005806168038884973,0.23732919024317492,0.24750785159938196,5,0.00461782325200308,0.0013496185604455777,0.0034348304248212054,0.005800816079184954,5,637344.0,236987.4285273377,429615.36000000004,845072.6399999999,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,19,0.8250960364478368,0.001862603671416279,0.8234633923454612,0.8267286805502124,5,0.24151270488457577,0.0055254711968489405,0.2366694158366582,0.24635599393249333,5,0.0045428754711118405,0.0013629912311676443,0.0033481609812260633,0.005737589960997618,5,672752.0,250153.39677885646,453482.88,892021.12,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,20,0.8252445193415102,0.001858541662263844,0.8236154357471419,0.8268736029358785,5,0.2457294596457295,0.005305649341619346,0.24107885294941547,0.2503800663420436,5,0.00461050714677336,0.001393430294544092,0.0033891116414541673,0.005831902652092552,5,708160.0,263319.36503037525,477350.4,938969.6,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,21,0.8253612575941943,0.001852988009649835,0.8237370419909752,0.8269854731974134,5,0.24432621543853478,0.006095389189242896,0.2389833712445607,0.24966905963250885,5,0.00447586834802046,0.0012780216912373302,0.0033556329437167,0.005596103752324219,5,743568.0,276485.333281894,501217.92000000004,985918.08,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,22,0.8254694822315584,0.0018609463830250154,0.8238382908065073,0.8271006736566094,5,0.24255926025226432,0.008002962862047477,0.2355443540117341,0.24957416649279454,5,0.00425286140367496,0.001274469226754292,0.003135739871783317,0.005369982935566602,5,778976.0,289651.30153341277,525085.44,1032866.56,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,23,0.8255851922416616,0.0018526608661786096,0.8239612633923382,0.827209121090985,5,0.24461356854770547,0.007664215188085264,0.23789558773504543,0.2513315493603655,5,0.00438431643639748,0.0014559641410241402,0.003108107597881709,0.005660525274913251,5,814384.0,302817.2697849315,548952.96,1079815.04,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,24,0.8256815399321132,0.0018522460421002728,0.8240579746921263,0.8273051051721002,5,0.24478846947223945,0.007449844637935184,0.23825839273160318,0.2513185462128757,5,0.004465532676572979,0.0013033103417374986,0.0033231307927707966,0.005607934560375162,5,849792.0,315983.2380364503,572820.48,1126763.52,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,25,0.8257857196303264,0.0018612917384806336,0.8241542254878714,0.8274172137727814,5,0.24447958065454295,0.005370628552161719,0.23977201716892527,0.24918714414016063,5,0.004275279511433599,0.001437467192368649,0.0030152839632692696,0.005535275059597929,5,885200.0,329149.206287969,596688.0,1173712.0,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,26,0.8258871210650319,0.0018537596373010608,0.8242622291003553,0.8275120130297086,5,0.24828990948784857,0.004902391765059084,0.2439927736421577,0.25258704533353943,5,0.00428580109615614,0.0012457543745559763,0.0031938492419643803,0.0053777529503479,5,920608.0,342315.1745394878,620555.52,1220660.48,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,27,0.8259719876852044,0.0018500047065292252,0.8243503870624668,0.827593588307942,5,0.24652281891714298,0.004950437160076542,0.2421835694259003,0.25086206840838565,5,0.0041157323455946,0.001275406489575008,0.0029977892666180356,0.005233675424571165,5,956016.0,355481.14279100654,644423.04,1267608.96,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,28,0.8260642709990271,0.0018395080750355625,0.8244518710794589,0.8276766709185953,5,0.2471682193323684,0.00679022551674881,0.24121632424387085,0.25312011442086596,5,0.00411871620493678,0.0012722043383912225,0.003003579935226916,0.005233852474646644,5,991424.0,368647.1110425253,668290.56,1314557.44,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,29,0.8261444603141014,0.0018366817875184243,0.82453453774477,0.8277543828834327,5,0.24740940831091046,0.0066507376523283765,0.24157977972639,0.2532390368954309,5,0.0040851611514034795,0.0010143689285523518,0.0031960275830288584,0.004974294719778101,5,1026832.0,381813.0792940441,692158.0800000001,1361505.92,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,30,0.8262166744319931,0.0018418404292498247,0.8246022301138172,0.827831118750169,5,0.2453465508718597,0.005685111183701489,0.24036333120583056,0.2503297705378888,5,0.00391889078441492,0.0009945142789547267,0.0030471605837388326,0.004790620985091007,5,1062240.0,394979.04754556285,716025.6000000001,1408454.4,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,1,0.8020716648601205,0.005528751176838057,0.7972255007829805,0.8069178289372605,5,0.11419646608861282,0.045420379668010054,0.07438374794001706,0.15400918423720858,5,0.014316709294627101,0.0028018399321577086,0.011860788310878912,0.016772630278375292,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,2,0.8152480894554717,0.0023013169460532725,0.8132308962128459,0.8172652826980974,5,0.18235460442352597,0.020362831790455612,0.1645057953931678,0.20020341345388415,5,0.00959459496314138,0.0018114658304030661,0.008006775154747231,0.01118241477153553,5,70816.0,26331.936503037523,47735.04,93896.95999999999,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,3,0.8190534940870204,0.0017572540436044263,0.817513193004888,0.8205937951691529,5,0.20290657432101974,0.010513148926011,0.19369139298381305,0.21212175565822644,5,0.0072236544118699205,0.0014073003066514982,0.0059901013049017335,0.008457207518838107,5,106224.0,39497.904754556286,71602.56,140845.44,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,4,0.8206888617546737,0.0016898705401076327,0.8192076249175385,0.8221700985918089,5,0.2176974614358312,0.010946296877717226,0.2081026091790072,0.22729231369265523,5,0.00669532582677994,0.0010599902260073535,0.005766203428051519,0.007624448225508361,5,141632.0,52663.873006075046,95470.08,187793.91999999998,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,5,0.8215937061550228,0.0016901850388344431,0.8201121936475991,0.8230752186624465,5,0.2278273756489312,0.007945286165264697,0.22086302526217277,0.23479172603568965,5,0.0059241758424312205,0.001291386631027028,0.004792225551884558,0.007056126132977883,5,177040.0,65829.84125759381,119337.6,234742.4,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,6,0.822176787081637,0.0017139702038530095,0.820674425957845,0.823679148205429,5,0.2311653252295945,0.007834797619806707,0.2242978223230007,0.23803282813618828,5,0.00564946892554388,0.0015744638379371731,0.0042693905230047294,0.00702954732808303,5,212448.0,78995.80950911257,143205.12,281690.88,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,7,0.8225833387777168,0.0017542626090934629,0.8210456598035437,0.82412101775189,5,0.22998380543272576,0.009781470945919845,0.22140996812235952,0.238557642743092,5,0.0055668105840937804,0.001441662337562493,0.004303137829036515,0.006830483339151046,5,247856.0,92161.77776063133,167072.64,328639.36,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,8,0.8229623896821486,0.001764427103224233,0.8214158011360408,0.8245089782282564,5,0.23651726118232402,0.010086037131168481,0.22767645983996318,0.24535806252468487,5,0.0057640916568575,0.0014272409435326975,0.00451305981101356,0.007015123502701439,5,283264.0,105327.74601215009,190940.16,375587.83999999997,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,9,0.823252782362386,0.001769841602423991,0.8217014477984745,0.8248041169262974,5,0.2350826275301907,0.007578491480072416,0.2284397868605835,0.24172546819979793,5,0.00567788087807468,0.001714459299102292,0.004175091043394528,0.007180670712754833,5,318672.0,118493.71426366885,214807.68000000002,422536.31999999995,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,10,0.8235092799686621,0.0017776639802945002,0.8219510887882343,0.8250674711490898,5,0.23735528017096566,0.007443388750326933,0.23083086226531987,0.24387969807661145,5,0.005484110279431879,0.001692300557036135,0.0040007434385456045,0.006967477120318154,5,354080.0,131659.68251518763,238675.2,469484.8,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,11,0.8237550001413592,0.0017998725036283737,0.8221773423319324,0.8253326579507859,5,0.2399688896539675,0.0072799516192589295,0.23358773071008704,0.24635004859784798,5,0.00538911501110228,0.0017056537487529434,0.0038940435816130206,0.00688418644059154,5,389488.0,144825.65076670639,262542.72,516433.28,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,12,0.8239633251982413,0.0017973758833771452,0.8223878557729521,0.8255387946235305,5,0.24082870773303608,0.01093930993294677,0.23123997980332908,0.25041743566274305,5,0.005379172273104379,0.0015151517982874539,0.004051083165561275,0.006707261380647483,5,424896.0,157991.61901822514,286410.24,563381.76,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,13,0.8241727646705233,0.0018022523210767347,0.8225930208591298,0.8257525084819167,5,0.24115205749472796,0.008725413923363089,0.23350389497825846,0.24880022001119745,5,0.005218600524042321,0.0014042855058652747,0.003987690006476807,0.006449511041607835,5,460304.0,171157.5872697439,310277.76,610330.24,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,14,0.824348809907858,0.0018148365336435124,0.8227580355478054,0.8259395842679106,5,0.2407937891717637,0.0074657489347495646,0.23424977170031341,0.24733780664321398,5,0.004959852746227141,0.0014394882087424607,0.0036980856991045818,0.0062216197933497,5,495712.0,184323.55552126266,334145.28,657278.72,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,15,0.8245144126841492,0.001818338438157261,0.8229205687694515,0.8261082565988468,5,0.2409352363961908,0.008296924844368003,0.233662661117355,0.2482078116750266,5,0.00493939832598438,0.0015102208446302148,0.0036156313898892995,0.006263165262079462,5,531120.0,197489.52377278142,358012.80000000005,704227.2,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,16,0.8246807631554235,0.0018262816685676486,0.8230799566922877,0.8262815696185593,5,0.241702588947517,0.006915708173372651,0.23564070346093785,0.24776447443409616,5,0.0049541007229982805,0.0013393255670825408,0.003780130102294274,0.006128071343702287,5,566528.0,210655.49202430018,381880.32,751175.6799999999,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,17,0.8248338760563325,0.001849524701160846,0.8232126961768511,0.8264550559358139,5,0.2429138668415705,0.008656455745993902,0.2353261488326042,0.2505015848505368,5,0.00479969540115906,0.0012874122871108682,0.0036712287766520954,0.005928162025666024,5,601936.0,223821.46027581894,405747.84,798124.1599999999,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,18,0.824967414769081,0.0018418116130103717,0.8233529957094526,0.8265818338287093,5,0.24241852092127844,0.005806168038884973,0.23732919024317492,0.24750785159938196,5,0.00461782325200308,0.0013496185604455777,0.0034348304248212054,0.005800816079184954,5,637344.0,236987.4285273377,429615.36000000004,845072.6399999999,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,19,0.8250960364478368,0.001862603671416279,0.8234633923454612,0.8267286805502124,5,0.24151270488457577,0.0055254711968489405,0.2366694158366582,0.24635599393249333,5,0.0045428754711118405,0.0013629912311676443,0.0033481609812260633,0.005737589960997618,5,672752.0,250153.39677885646,453482.88,892021.12,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,20,0.8252445193415102,0.001858541662263844,0.8236154357471419,0.8268736029358785,5,0.2457294596457295,0.005305649341619346,0.24107885294941547,0.2503800663420436,5,0.00461050714677336,0.001393430294544092,0.0033891116414541673,0.005831902652092552,5,708160.0,263319.36503037525,477350.4,938969.6,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,21,0.8253612575941943,0.001852988009649835,0.8237370419909752,0.8269854731974134,5,0.24432621543853478,0.006095389189242896,0.2389833712445607,0.24966905963250885,5,0.00447586834802046,0.0012780216912373302,0.0033556329437167,0.005596103752324219,5,743568.0,276485.333281894,501217.92000000004,985918.08,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,22,0.8254694822315584,0.0018609463830250154,0.8238382908065073,0.8271006736566094,5,0.24255926025226432,0.008002962862047477,0.2355443540117341,0.24957416649279454,5,0.00425286140367496,0.001274469226754292,0.003135739871783317,0.005369982935566602,5,778976.0,289651.30153341277,525085.44,1032866.56,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,23,0.8255851922416616,0.0018526608661786096,0.8239612633923382,0.827209121090985,5,0.24461356854770547,0.007664215188085264,0.23789558773504543,0.2513315493603655,5,0.00438431643639748,0.0014559641410241402,0.003108107597881709,0.005660525274913251,5,814384.0,302817.2697849315,548952.96,1079815.04,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,24,0.8256815399321132,0.0018522460421002728,0.8240579746921263,0.8273051051721002,5,0.24478846947223945,0.007449844637935184,0.23825839273160318,0.2513185462128757,5,0.004465532676572979,0.0013033103417374986,0.0033231307927707966,0.005607934560375162,5,849792.0,315983.2380364503,572820.48,1126763.52,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,25,0.8257857196303264,0.0018612917384806336,0.8241542254878714,0.8274172137727814,5,0.24447958065454295,0.005370628552161719,0.23977201716892527,0.24918714414016063,5,0.004275279511433599,0.001437467192368649,0.0030152839632692696,0.005535275059597929,5,885200.0,329149.206287969,596688.0,1173712.0,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,26,0.8258871210650319,0.0018537596373010608,0.8242622291003553,0.8275120130297086,5,0.24828990948784857,0.004902391765059084,0.2439927736421577,0.25258704533353943,5,0.00428580109615614,0.0012457543745559763,0.0031938492419643803,0.0053777529503479,5,920608.0,342315.1745394878,620555.52,1220660.48,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,27,0.8259719876852044,0.0018500047065292252,0.8243503870624668,0.827593588307942,5,0.24652281891714298,0.004950437160076542,0.2421835694259003,0.25086206840838565,5,0.0041157323455946,0.001275406489575008,0.0029977892666180356,0.005233675424571165,5,956016.0,355481.14279100654,644423.04,1267608.96,5,35408.0,13165.968251518761,23867.52,46948.479999999996,5,3540.8,1316.5968251518761,2386.7520000000004,4694.848,5
