run_id,dataset,seed,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,experiment_track,client_id,decision_threshold,group_feature,group_value,count,selection_rate,true_positive_rate,false_positive_rate,demographic_parity_difference,equalized_odds_difference
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,audit,global,0.2491,age_group,40_59,18361,0.1417134143020532,0.5059004617752694,0.0984645381428223,0.3101483284791428,0.4385154289395055
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,audit,global,0.2491,age_group,60_plus,24626,0.3248599041663282,0.6400658165364048,0.2473183566079741,0.3101483284791428,0.4385154289395055
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,audit,global,0.2491,age_group,under_40,7749,0.0147115756871854,0.2015503875968992,0.0082765985849686,0.3101483284791428,0.4385154289395055
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,audit,global,0.2491,bmi_category,healthy,17191,0.0424059100692222,0.2236598890942698,0.0302315475820969,0.4089043115375019,0.5387524531217189
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,audit,global,0.2491,bmi_category,obese,14697,0.4507722664489351,0.7624123422159887,0.3509701760689903,0.4089043115375019,0.5387524531217189
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,audit,global,0.2491,bmi_category,overweight,18227,0.1830251824216821,0.4951781970649895,0.1360308041913899,0.4089043115375019,0.5387524531217189
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,audit,global,0.2491,bmi_category,underweight,621,0.0418679549114331,0.2432432432432432,0.0291095890410958,0.4089043115375019,0.5387524531217189
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,audit,global,0.2491,sex,female,28531,0.1932284182117696,0.5791044776119403,0.135997746116075,0.0410881771496354,0.03333438288876
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,audit,global,0.2491,sex,male,22205,0.2343165953614051,0.5957446808510638,0.169332129004835,0.0410881771496354,0.03333438288876
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.2,age_group,40_59,18361,0.1585425630412286,0.5459209851205746,0.112539605166951,0.3426584559573092,0.3740031058772509
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.2,age_group,60_plus,24626,0.3772435637131487,0.6840806252570959,0.3017607771706132,0.3426584559573092,0.3740031058772509
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.2,age_group,under_40,7749,0.0345851077558394,0.3100775193798449,0.0250967828060339,0.3426584559573092,0.3740031058772509
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.2,bmi_category,healthy,17191,0.0997033331394334,0.4057301293900184,0.0791483021913216,0.3613431389296963,0.357848451537091
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.2,bmi_category,obese,14697,0.4610464720691297,0.7632538569424965,0.3642651814588573,0.3613431389296963,0.357848451537091
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.2,bmi_category,overweight,18227,0.2144620617764854,0.5429769392033543,0.1650044186340108,0.3613431389296963,0.357848451537091
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.2,bmi_category,underweight,621,0.1127214170692431,0.4054054054054054,0.0941780821917808,0.3613431389296963,0.357848451537091
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.2,sex,female,28531,0.2243524587291016,0.6244233378561737,0.165016501650165,0.0489193269047645,0.0421457107721292
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.2,sex,male,22205,0.2732717856338662,0.6409574468085106,0.2071622124222942,0.0489193269047645,0.0421457107721292
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,40_59,18361,0.1584336365121725,0.5454079014879425,0.1124786741408725,0.3425032524507004,0.3733860758484562
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,60_plus,24626,0.3769593112970031,0.6834635952283011,0.3015583889900829,0.3425032524507004,0.3733860758484562
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,under_40,7749,0.0344560588463027,0.3100775193798449,0.0249632892804698,0.3425032524507004,0.3733860758484562
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,healthy,17191,0.099528823221453,0.4057301293900184,0.0789620708920479,0.3612454844603868,0.3572874417194192
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,obese,14697,0.4607743076818398,0.7626928471248247,0.3640855192238591,0.3612454844603868,0.3572874417194192
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,overweight,18227,0.214297470785099,0.5421383647798742,0.1649412952909986,0.3612454844603868,0.3572874417194192
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,underweight,621,0.1127214170692431,0.4054054054054054,0.0941780821917808,0.3612454844603868,0.3572874417194192
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,sex,female,28531,0.2242122603483929,0.6236092265943012,0.1649762537229332,0.0487893158731787,0.0419202980012046
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,sex,male,22205,0.2730015762215717,0.640661938534279,0.2068965517241379,0.0487893158731787,0.0419202980012046
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,40_59,18361,0.1576166875442514,0.543355566957414,0.1118084328540092,0.3409601679059103,0.3723576924671316
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,60_plus,24626,0.3754162267522131,0.6824352118469765,0.2998886865007084,0.3409601679059103,0.3723576924671316
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,under_40,7749,0.0344560588463027,0.3100775193798449,0.0249632892804698,0.3409601679059103,0.3723576924671316
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,healthy,17191,0.0988889535221918,0.4057301293900184,0.078279222794711,0.3605245322231983,0.3831924491111026
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,obese,14697,0.4594134857453902,0.761570827489481,0.3626482213438735,0.3605245322231983,0.3831924491111026
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,overweight,18227,0.2131453338453942,0.5404612159329141,0.1638681984597904,0.3605245322231983,0.3831924491111026
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,underweight,621,0.1111111111111111,0.3783783783783784,0.0941780821917808,0.3605245322231983,0.3831924491111026
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,sex,female,28531,0.2233360204689636,0.6230664857530529,0.164050551396603,0.0484045784952336,0.0417302253952783
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,sex,male,22205,0.2717405989641973,0.6385933806146572,0.2057807767918814,0.0484045784952336,0.0417302253952783
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,age_group,40_59,18361,0.1274440389956974,0.4679322729604925,0.0870095052400682,0.2860168426801353,0.33481133549533
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,age_group,60_plus,24626,0.313246162592382,0.6061291649526943,0.2411961141469338,0.2860168426801353,0.33481133549533
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,age_group,under_40,7749,0.0272293199122467,0.2713178294573643,0.0188225871045254,0.2860168426801353,0.33481133549533
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,bmi_category,healthy,17191,0.0760863242394276,0.3280961182994454,0.059159476069278,0.321681927784795,0.396110837345059
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,bmi_category,obese,14697,0.3977682520242226,0.6934081346423563,0.3030901904419691,0.321681927784795,0.396110837345059
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,bmi_category,overweight,18227,0.1679376748779283,0.4574423480083857,0.1243529857341244,0.321681927784795,0.396110837345059
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,bmi_category,underweight,621,0.0805152979066022,0.2972972972972973,0.0667808219178082,0.321681927784795,0.396110837345059
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,sex,female,28531,0.1848515649644246,0.5508819538670285,0.1305642759397891,0.0399176311625737,0.0337202998000759
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,sex,male,22205,0.2247691961269984,0.5611702127659575,0.164284575739865,0.0399176311625737,0.0337202998000759
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2868,age_group,40_59,18361,0.1278252818473939,0.4689584402257568,0.0873141603704606,0.287235067320759,0.3364567489054493
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2868,age_group,60_plus,24626,0.3144643872330058,0.6077745783628137,0.2423092491398502,0.287235067320759,0.3364567489054493
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2868,age_group,under_40,7749,0.0272293199122467,0.2713178294573643,0.0188225871045254,0.287235067320759,0.3364567489054493
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2868,bmi_category,healthy,17191,0.0764353440753882,0.3290203327171904,0.0594698615680675,0.3222854833043491,0.3972328569804025
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2868,bmi_category,obese,14697,0.3987208273797373,0.6945301542776998,0.3039885016169601,0.3222854833043491,0.3972328569804025
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2868,bmi_category,overweight,18227,0.1688703571624513,0.459538784067086,0.1251104658502714,0.3222854833043491,0.3972328569804025
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2868,bmi_category,underweight,621,0.0805152979066022,0.2972972972972973,0.0667808219178082,0.3222854833043491,0.3972328569804025
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2868,sex,female,28531,0.1856577056534997,0.5530529172320217,0.1311679948482653,0.0397419791021859,0.0337541665671748
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2868,sex,male,22205,0.2253996847556856,0.5617612293144209,0.1649221614154402,0.0397419791021859,0.0337541665671748
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.2,age_group,40_59,18361,0.1585970263057567,0.5464340687532068,0.112539605166951,0.3426584559573092,0.373797429200986
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.2,age_group,60_plus,24626,0.3772435637131487,0.683874948580831,0.3018113742157458,0.3426584559573092,0.373797429200986
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.2,age_group,under_40,7749,0.0345851077558394,0.3100775193798449,0.0250967828060339,0.3426584559573092,0.373797429200986
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.2,bmi_category,healthy,17191,0.0997033331394334,0.4057301293900184,0.0791483021913216,0.3614792211233413,0.3581289564459269
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.2,bmi_category,obese,14697,0.4611825542627747,0.7635343618513324,0.3643550125763564,0.3614792211233413,0.3581289564459269
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.2,bmi_category,overweight,18227,0.2144071981126899,0.5425576519916142,0.1650044186340108,0.3614792211233413,0.3581289564459269
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.2,bmi_category,underweight,621,0.1127214170692431,0.4054054054054054,0.0941780821917808,0.3614792211233413,0.3581289564459269
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.2,sex,female,28531,0.2243524587291016,0.6244233378561737,0.165016501650165,0.0489643618068136,0.0421988429117604
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.2,sex,male,22205,0.2733168205359153,0.6409574468085106,0.2072153445619255,0.0489643618068136,0.0421988429117604
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,40_59,18361,0.1583791732476444,0.5448948178553105,0.1124786741408725,0.3424626449626796,0.3733860758484562
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,60_plus,24626,0.3769187038089824,0.6834635952283011,0.3015077919449504,0.3424626449626796,0.3733860758484562
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,under_40,7749,0.0344560588463027,0.3100775193798449,0.0249632892804698,0.3424626449626796,0.3733860758484562
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,healthy,17191,0.099528823221453,0.4057301293900184,0.0789620708920479,0.3612454844603868,0.3572874417194192
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,obese,14697,0.4607743076818398,0.7626928471248247,0.3640855192238591,0.3612454844603868,0.3572874417194192
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,overweight,18227,0.2141877434575081,0.5417190775681342,0.1648781719479863,0.3612454844603868,0.3572874417194192
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,underweight,621,0.1127214170692431,0.4054054054054054,0.0941780821917808,0.3612454844603868,0.3572874417194192
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,sex,female,28531,0.2241772107532158,0.6236092265943012,0.1649360057957015,0.0487793305663068,0.0419605459284364
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,sex,male,22205,0.2729565413195226,0.6403664302600472,0.2068965517241379,0.0487793305663068,0.0419605459284364
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,40_59,18361,0.1575622242797233,0.543355566957414,0.1117475018279307,0.3410007753939311,0.3723576924671316
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,60_plus,24626,0.3754568342402339,0.6824352118469765,0.2999392835458409,0.3410007753939311,0.3723576924671316
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,age_group,under_40,7749,0.0344560588463027,0.3100775193798449,0.0249632892804698,0.3410007753939311,0.3723576924671316
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,healthy,17191,0.0988889535221918,0.4057301293900184,0.078279222794711,0.3604564911263759,0.3831924491111026
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,obese,14697,0.4593454446485677,0.761570827489481,0.3625583902263744,0.3604564911263759,0.3831924491111026
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,overweight,18227,0.2132001975091896,0.5404612159329141,0.1639313218028026,0.3604564911263759,0.3831924491111026
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,bmi_category,underweight,621,0.1111111111111111,0.3783783783783784,0.0941780821917808,0.3604564911263759,0.3831924491111026
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,sex,female,28531,0.2233360204689636,0.6230664857530529,0.164050551396603,0.0484045784952336,0.0417302253952783
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,sex,male,22205,0.2717405989641973,0.6385933806146572,0.2057807767918814,0.0484045784952336,0.0417302253952783
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,age_group,40_59,18361,0.1274440389956974,0.4679322729604925,0.0870095052400682,0.2860574501681561,0.33481133549533
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,age_group,60_plus,24626,0.3132867700804028,0.6061291649526943,0.2412467111920664,0.2860574501681561,0.33481133549533
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,age_group,under_40,7749,0.0272293199122467,0.2713178294573643,0.0188225871045254,0.2860574501681561,0.33481133549533
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,bmi_category,healthy,17191,0.0760863242394276,0.3280961182994454,0.059159476069278,0.321681927784795,0.396110837345059
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,bmi_category,obese,14697,0.3977682520242226,0.6934081346423563,0.3030901904419691,0.321681927784795,0.396110837345059
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,bmi_category,overweight,18227,0.1679925385417238,0.4574423480083857,0.1244161090771367,0.321681927784795,0.396110837345059
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,bmi_category,underweight,621,0.0805152979066022,0.2972972972972973,0.0667808219178082,0.321681927784795,0.396110837345059
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,sex,female,28531,0.1848515649644246,0.5508819538670285,0.1305642759397891,0.0399626660646228,0.0337734319397072
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,sex,male,22205,0.2248142310290475,0.5611702127659575,0.1643377078794963,0.0399626660646228,0.0337734319397072
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2109,age_group,40_59,18361,0.1605577038287675,0.5510518214468958,0.1141847428710699,0.3453908593608257,0.3746520237628309
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2109,age_group,60_plus,24626,0.380492162754812,0.6886055121349239,0.3046954057883019,0.3453908593608257,0.3746520237628309
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2109,age_group,under_40,7749,0.0351013033939863,0.313953488372093,0.0254972633827259,0.3453908593608257,0.3746520237628309
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2109,bmi_category,healthy,17191,0.1010994124832761,0.410351201478743,0.0803277670867217,0.3628728267492203,0.3612145104431219
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2109,bmi_category,obese,14697,0.4639722392324964,0.7666199158485274,0.3670499461013295,0.3628728267492203,0.3612145104431219
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2109,bmi_category,overweight,18227,0.2173149722938497,0.549685534591195,0.1672768589824517,0.3628728267492203,0.3612145104431219
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2109,bmi_category,underweight,621,0.1159420289855072,0.4054054054054054,0.0976027397260274,0.3628728267492203,0.3612145104431219
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2109,sex,female,28531,0.2264554344397322,0.6290366350067843,0.1667471625211301,0.0495634802191284,0.0428059961845709
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2109,sex,male,22205,0.2760189146588606,0.6456855791962175,0.209553158705701,0.0495634802191284,0.0428059961845709
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.65,age_group,40_59,18361,0.1541855018789826,0.539250897896357,0.1084572264196929,0.3297445411174109,0.4636079834438247
