run_id,dataset,seed,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,experiment_track,client_id,decision_threshold,accuracy,precision,recall,specificity,balanced_accuracy,f1,pr_auc,brier,log_loss,ece,selection_rate,roc_auc
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.1797,0.8134066540523495,0.3829787234042553,0.5550997312208233,0.8552224792177159,0.7051611052192697,0.453248628356916,0.3943847815809597,0.102783978683022,0.3373221712596256,0.0391945809208779,0.2019473352254809,0.8190063857395414
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.1776,0.8134066540523495,0.3829787234042553,0.5550997312208233,0.8552224792177159,0.7051611052192697,0.453248628356916,0.3943847815809597,0.1027049788703798,0.3373992656435977,0.0399030276643804,0.2019473352254809,0.8190063857395414
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2361,0.8133869441816461,0.3829413486874207,0.5550997312208233,0.8551995786291707,0.705149654924997,0.4532224532224532,0.3897843370234902,0.0993659914511865,0.3200447205433578,0.0052735349537331,0.2019670450961841,0.8188044141462685
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.258,0.8056212551245664,0.3731261924230035,0.5809874098175131,0.8419859390386333,0.7114866744280732,0.4544146935162647,0.3903634256333002,0.0993529363546577,0.3200881679805521,0.0034806560493773,0.2169465468306528,0.8188785632650852
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.2334,0.8133869441816461,0.3829413486874207,0.5550997312208233,0.8551995786291707,0.705149654924997,0.4532224532224532,0.3943824573196431,0.1000314291462721,0.322324835913598,0.0141838314194107,0.2019670450961841,0.8190103283079753
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.1796,0.8133475244402397,0.3828894741976392,0.5552411939453954,0.8551308768635354,0.7051860354044654,0.4532332563510393,0.3943824573196431,0.1027849737385694,0.3373260361209383,0.0392116305134662,0.2020458845789971,0.8190103283079753
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.1775,0.8133672343109429,0.3829268292682927,0.5552411939453954,0.8551537774520805,0.705197485698738,0.4532594260638605,0.3943824573196431,0.1027060610161694,0.3374031443834467,0.0399590227753381,0.2020261747082939,0.8190103283079753
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2368,0.8033349101229896,0.3710435322280344,0.592021502334135,0.837543224860879,0.714782363597507,0.4561805101373447,0.3899286560595164,0.0993612566211982,0.320037466390714,0.0051799241645264,0.2223076316619363,0.8188448117045027
cdc_seed42_c3_non_iid_a0p5_calib_f1_optimal,cdc,42,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.257,0.8136037527593819,0.3832616347281971,0.554533880322535,0.8555430874573476,0.7050384838899413,0.4532577903682719,0.3897213790850098,0.0993533935629286,0.3201017512213205,0.0034204360005906,0.2015925575528224,0.818838128451685
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.65,0.8057395143487859,0.3784137509815897,0.6135238364690904,0.8368562072045251,0.7251900218368077,0.4681057744198597,0.4233748034150617,0.1744768615907173,0.5092939375737142,0.2351207304611751,0.2258948281299274,0.8270076842148985
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.25,0.8052467675812046,0.377696590118302,0.6142311500919507,0.8361691895481714,0.7252001698200611,0.467761917586857,0.4233748034150617,0.0975912368801831,0.3159240131301057,0.009934989170669,0.2265846736045411,0.8270076842148985
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,audit,global,0.25,0.8250551876379691,0.4043611728591087,0.5403876078653275,0.8711383882565782,0.7057629980609528,0.4625817389198353,0.4149413421386957,0.0975352211958159,0.3149726776661078,0.0048786852523947,0.1861991485335856,0.826699833439928
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,0.25,0.8216650898770104,0.3993694701515305,0.5555241193945395,0.8647491240524882,0.7101366217235139,0.4646787362442314,0.4201977573394045,0.0977091439096844,0.316036741263211,0.0095823246457319,0.1938071586250394,0.8258947379647048
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,audit,global,0.2,0.823458688111006,0.4019526381387619,0.5474607440939312,0.8681384111571667,0.707799577625549,0.4635563274839792,0.4201977573394045,0.1001473806485448,0.3285371624370353,0.0309981622154202,0.1897666351308735,0.8258947379647048
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,audit,global,0.2491,0.8130518763796909,0.387271369914147,0.5870703069741123,0.8496347356127052,0.7183525212934088,0.4666854090525724,0.4122233972372414,0.09774928750774,0.3156472880882197,0.0048003035683408,0.2112109744560075,0.8256596465288814
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.2,0.7911147902869757,0.3584890528510706,0.6323383788371764,0.8168181922275403,0.7245782855323584,0.4575698638550517,0.3941640215395945,0.0999308365935487,0.3221439644914246,0.0146532298502746,0.2457623777988016,0.8191791557618501
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,0.7911542100283823,0.3584557348101774,0.631772527938888,0.816955595758811,0.7243640618488496,0.4573945104465383,0.3941640215395945,0.1026809047187222,0.3367992469045531,0.0388880791370416,0.2455652790917691,0.8191791557618501
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,0.7918440555029959,0.3592616475898759,0.6304993634177394,0.8179632216547965,0.724231292536268,0.4577150192554557,0.3941640215395945,0.102506146535835,0.3367014640308677,0.0399734727239001,0.244520655944497,0.8191791557618501
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,0.8132292652160202,0.3827569410618607,0.5558070448436837,0.8549018709780841,0.7053544579108839,0.4533287181262259,0.3872962109754637,0.0993531072836704,0.320103695183078,0.0048811346524048,0.2023218227688426,0.8189306216902693
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2868,0.812894197414065,0.3823529411764705,0.5572216720894044,0.8542835550873658,0.7057526135883851,0.4535144781532439,0.3917525723971383,0.0994030314978542,0.3203958400586638,0.0054628882117446,0.2030510879848628,0.8190833743499213
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.2,0.7910950804162725,0.3584603047313552,0.6323383788371764,0.8167952916389951,0.7245668352380857,0.4575464455703976,0.394165706201843,0.0999309471543167,0.3221443591725828,0.0147198307092449,0.2457820876695048,0.8191795412718285
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,0.7911542100283823,0.3584330095528618,0.631631065214316,0.8169784963473561,0.724304780780836,0.4573389327051111,0.394165706201843,0.1026807543737019,0.3367989578166946,0.0388888951904235,0.2455258593503626,0.8191795412718285
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,0.7918440555029959,0.3592616475898759,0.6304993634177394,0.8179632216547965,0.724231292536268,0.4577150192554557,0.394165706201843,0.1025060312447899,0.3367011878894261,0.0400015621939484,0.244520655944497,0.8191795412718285
