dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,curve_type,point_id,class_label,curve_x_mean,curve_x_std,curve_x_ci95_low,curve_x_ci95_high,curve_x_n,curve_y_mean,curve_y_std,curve_y_ci95_low,curve_y_ci95_high,curve_y_n
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,8,class_0,0.375,0.0,0.375,0.375,3,0.025724994465691098,0.004292277375301032,0.020867825369480578,0.030582163561901618,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,8,class_1,0.375,0.0,0.375,0.375,3,0.09364832366671383,0.020239059694388717,0.07074567160382138,0.11655097572960628,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,9,class_0,0.42500000000000004,0.0,0.42500000000000004,0.42500000000000004,3,0.026083770352898068,0.006335769716549896,0.018914171984205887,0.03325336872159025,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,9,class_1,0.42500000000000004,0.0,0.42500000000000004,0.42500000000000004,3,0.11859291743292309,0.034352536495171865,0.07971936289496862,0.15746647197087757,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,10,class_0,0.4749999999999999,6.798699777552591e-17,0.47499999999999987,0.475,3,0.010984648972145251,0.002602652979617042,0.008039469871302652,0.01392982807298785,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,10,class_1,0.4749999999999999,6.798699777552591e-17,0.47499999999999987,0.475,3,0.06469561937096242,0.010337754186233868,0.05299734925297535,0.0763938894889495,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,11,class_0,0.525,0.0,0.525,0.525,3,0.0019465500263356767,0.0006149138517460577,0.0012507094977810052,0.002642390554890348,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,11,class_1,0.525,0.0,0.525,0.525,3,0.014051963974159476,0.006740418022192434,0.006424462941415198,0.021679465006903754,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,12,class_0,0.5750000000000001,0.0,0.5750000000000001,0.5750000000000001,3,0.00722895245074465,0.002540658352324428,0.004353926874823225,0.010103978026666075,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,12,class_1,0.5750000000000001,0.0,0.5750000000000001,0.5750000000000001,3,0.05583062196444571,0.019526126741324742,0.033734729484989914,0.0779265144439015,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,13,class_0,0.625,0.0,0.625,0.625,3,0.0012671658994969504,0.0011569519969724328,-4.2048532410407687e-05,0.0025763803314043086,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,13,class_1,0.625,0.0,0.625,0.625,3,0.009902390720045269,0.009791632468904916,-0.0011778844977418743,0.020982665937832413,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,14,class_0,0.6750000000000002,1.3597399555105182e-16,0.675,0.6750000000000003,3,0.0010305264845306525,0.0003973103618956528,0.0005809274855217782,0.0014801254835395267,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,14,class_1,0.6750000000000002,1.3597399555105182e-16,0.675,0.6750000000000003,3,0.010279624652237468,0.0032761170731705094,0.006572349187017692,0.013986900117457245,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,15,class_0,0.7250000000000001,0.0,0.7250000000000001,0.7250000000000001,3,0.00026717353302646547,0.00044307362114583707,-0.00023421146887470226,0.0007685585349276331,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,15,class_1,0.7250000000000001,0.0,0.7250000000000001,0.7250000000000001,3,0.002121940868581129,0.0036753093950393496,-0.0020370632338378844,0.006280944971000142,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,16,class_0,0.775,0.0,0.775,0.775,3,6.106823612033496e-05,3.498122682235891e-05,2.1483251504289296e-05,0.00010065322073638062,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,16,class_1,0.775,0.0,0.775,0.775,3,0.0006601593813363513,0.0004968007616755194,9.797639650188574e-05,0.0012223423661708167,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,17,class_0,0.8250000000000001,0.0,0.8250000000000001,0.8250000000000001,3,9.160235418050244e-05,3.9664982883387396e-05,4.671720063205624e-05,0.00013648750772894864,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,17,class_1,0.8250000000000001,0.0,0.8250000000000001,0.8250000000000001,3,0.00023577120762012545,0.00016334708422397108,5.09265808459471e-05,0.0004206158343943038,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,18,class_0,0.875,0.0,0.875,0.875,3,0.00011450294272562804,8.256924623775366e-05,2.1067044703010967e-05,0.00020793884074824513,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,18,class_1,0.875,0.0,0.875,0.875,3,0.0006601593813363513,0.0006685267543149821,-9.634985772952339e-05,0.001416668620402226,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,19,class_0,0.9250000000000002,1.3597399555105182e-16,0.925,0.9250000000000003,3,1.526705903008374e-05,2.644332192225826e-05,-1.4656376668880389e-05,4.519049472904787e-05,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,19,class_1,0.9250000000000002,1.3597399555105182e-16,0.925,0.9250000000000003,3,0.00018861696609610035,0.00016334708422397108,3.7723393219219912e-06,0.0003734615928702787,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,20,class_0,0.9750000000000001,0.0,0.9750000000000001,0.9750000000000001,3,1.526705903008374e-05,2.644332192225826e-05,-1.4656376668880389e-05,4.519049472904787e-05,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,score_hist,20,class_1,0.9750000000000001,0.0,0.9750000000000001,0.9750000000000001,3,4.715424152402509e-05,8.167354211198554e-05,-4.526807186306409e-05,0.00013957655491111427,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,1,,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.5773502691896258,-0.3200000000000001,0.9866666666666668,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,2,,0.02,0.0,0.02,0.02,3,0.5904464412945739,0.03369761764647011,0.5523139972008663,0.6285788853882815,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,3,,0.04,0.0,0.04,0.04,3,0.5780286271536997,0.013025637760692672,0.5632887304373949,0.5927685238700046,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,4,,0.06,0.0,0.06,0.06,3,0.5701273814225979,0.002210032541753373,0.5676264941721155,0.5726282686730803,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,5,,0.08,0.0,0.08,0.08,3,0.5675159940792547,0.010100556447494673,0.5560861384707596,0.5789458496877498,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,6,,0.10000000000000002,1.6996749443881478e-17,0.1,0.10000000000000003,3,0.5572837934490386,0.015139739926826382,0.5401515649214989,0.5744160219765783,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,7,,0.12,0.0,0.12,0.12,3,0.5401195315189707,0.006765682652813297,0.5324634408652982,0.5477756221726433,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,8,,0.14,0.0,0.14,0.14,3,0.5347629605461509,0.008789926027097406,0.5248162228766639,0.544709698215638,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,9,,0.16,0.0,0.16,0.16,3,0.5279058326045402,0.010795980479672443,0.5156890306217747,0.5401226345873056,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,10,,0.18000000000000002,3.3993498887762956e-17,0.18,0.18000000000000005,3,0.5194985172985233,0.01330594675974302,0.5044414210891448,0.5345556135079017,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,11,,0.20000000000000004,3.3993498887762956e-17,0.2,0.20000000000000007,3,0.5119780023770922,0.014264014421802085,0.49583675054743404,0.5281192542067504,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,12,,0.22,0.0,0.22,0.22,3,0.5041894790770872,0.014966759357997456,0.4872529964903843,0.5211259616637901,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,13,,0.24,0.0,0.24,0.24,3,0.4937592707379121,0.013083853042455441,0.47895349722875774,0.5085650442470664,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,14,,0.26,0.0,0.26,0.26,3,0.4856868194992929,0.012722476762709897,0.4712899817472226,0.5000836572513632,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,15,,0.28,0.0,0.28,0.28,3,0.47877185184567583,0.010643137574241162,0.46672800789239555,0.4908156957989561,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,16,,0.3,0.0,0.3,0.3,3,0.4717279438959492,0.010204778264113054,0.4601801501994492,0.4832757375924492,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,17,,0.32,0.0,0.32,0.32,3,0.4626463600939452,0.009641480756663252,0.4517359975338628,0.47355672265402765,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,18,,0.34,0.0,0.34,0.34,3,0.4550770312288341,0.008544885497410578,0.44540758302227,0.46474647943539815,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,19,,0.36000000000000004,6.798699777552591e-17,0.36,0.3600000000000001,3,0.4491474793661869,0.008489589011111676,0.4395406050244726,0.45875435370790113,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,20,,0.38000000000000006,6.798699777552591e-17,0.38,0.3800000000000001,3,0.44238661558705905,0.008309341670235974,0.4329837103128644,0.4517895208612537,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,21,,0.4000000000000001,6.798699777552591e-17,0.4,0.40000000000000013,3,0.4345681682315505,0.009387658540538073,0.4239450325480882,0.44519130391501277,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,22,,0.42,0.0,0.42,0.42,3,0.42715735275311434,0.007420857392184415,0.41875986208764315,0.4355548434185855,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,23,,0.44,0.0,0.44,0.44,3,0.42140709342864063,0.007470193654556987,0.4129537735266207,0.42986041333066055,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,24,,0.46,0.0,0.46,0.46,3,0.41769879286745143,0.005559287162922571,0.4114078672250205,0.4239897185098824,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,25,,0.48,0.0,0.48,0.48,3,0.41070695865179774,0.004628528014349823,0.40546928613752603,0.41594463116606945,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,26,,0.5,0.0,0.5,0.5,3,0.404306036055709,0.0049012742862130235,0.3987597220798151,0.40985235003160286,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,27,,0.52,0.0,0.52,0.52,3,0.39751745916140807,0.0021213424473809587,0.3951169342006521,0.39991798412216406,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,28,,0.54,0.0,0.54,0.54,3,0.3915319382583246,0.0026758155535942857,0.3885039679111925,0.3945599086054567,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,29,,0.56,0.0,0.56,0.56,3,0.3847053368169371,0.0032846110680575013,0.38098844949165767,0.3884222241422165,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,30,,0.58,0.0,0.58,0.58,3,0.37656325910396377,0.002802180163946914,0.3733922937388975,0.37973422446903005,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,31,,0.6,0.0,0.6,0.6,3,0.37088423584183544,0.0025259979151959944,0.3680258001122662,0.37374267157140467,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,32,,0.62,0.0,0.62,0.62,3,0.3647906244183888,0.002170343127695999,0.36233464996793086,0.3672465988688467,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,33,,0.64,0.0,0.64,0.64,3,0.3577751631105465,0.0025681187090213055,0.35486906321573636,0.3606812630053567,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,34,,0.66,0.0,0.66,0.66,3,0.35050930852903556,0.0016115146100552536,0.3486857080769555,0.35233290898111563,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,35,,0.68,0.0,0.68,0.68,3,0.3431149572106606,0.0014971158085054813,0.3414208111891652,0.344809103232156,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,36,,0.7000000000000001,0.0,0.7000000000000001,0.7000000000000001,3,0.33664640634698056,0.002391779319217754,0.3339398532567472,0.33935295943721394,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,37,,0.7200000000000001,1.3597399555105182e-16,0.72,0.7200000000000002,3,0.32858950996656927,0.004272185128420853,0.32375507738808273,0.3334239425450558,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,38,,0.7399999999999999,1.3597399555105182e-16,0.7399999999999998,0.74,3,0.3197968810754807,0.0041140256513353185,0.3151414227936678,0.3244523393572936,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,39,,0.7600000000000001,1.3597399555105182e-16,0.76,0.7600000000000002,3,0.31225241696076184,0.004589609609251908,0.3070587847677431,0.31744604915378055,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,40,,0.7799999999999999,1.3597399555105182e-16,0.7799999999999998,0.78,3,0.30466571879511384,0.004427470888861779,0.29965556383646724,0.30967587375376043,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,41,,0.8000000000000002,1.3597399555105182e-16,0.8,0.8000000000000003,3,0.29658295528965045,0.00320457117720146,0.2929566416273331,0.3002092689519678,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,42,,0.82,1.3597399555105182e-16,0.8199999999999998,0.8200000000000001,3,0.2897232886025483,0.0031176898955142854,0.2861952903657154,0.29325128683938123,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,43,,0.84,0.0,0.84,0.84,3,0.2802661842300452,0.0018618762286934539,0.2781592729360507,0.28237309552403966,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,44,,0.86,0.0,0.86,0.86,3,0.2697789565813355,0.0026583655213906878,0.266770732804552,0.272787180358119,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,45,,0.88,0.0,0.88,0.88,3,0.2596474449389074,0.0033504260458388615,0.255856080955156,0.2634388089226588,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,46,,0.9,0.0,0.9,0.9,3,0.24813597894598116,0.002273232672846179,0.24556357401460832,0.250708383877354,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,47,,0.92,0.0,0.92,0.92,3,0.2377462764824588,0.002790697621728641,0.23458830483712032,0.2409042481277973,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,48,,0.9400000000000001,0.0,0.9400000000000001,0.9400000000000001,3,0.22530556393731196,0.0021428599599155073,0.2228806896189139,0.22773043825571002,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,49,,0.96,0.0,0.96,0.96,3,0.20984752297299888,0.0028331833689554165,0.20664147417876813,0.21305357176722964,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,50,,0.98,0.0,0.98,0.98,3,0.19049818419983292,0.002542437279956072,0.1876211455777914,0.19337522282187444,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,pr,51,,1.0,0.0,1.0,1.0,3,0.1394418333881507,0.00012429700533706441,0.13930117808554868,0.1395824886907527,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,1,,0.0,0.0,0.0,0.0,3,4.715424152402509e-05,8.167354211198554e-05,-4.526807186306409e-05,0.00013957655491111427,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,2,,0.02,0.0,0.02,0.02,3,0.14174565002121942,0.004740584546644802,0.13638117360354116,0.14711012643889768,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,3,,0.04,0.0,0.04,0.04,3,0.24029801480643184,0.0077911593539200675,0.2314814880238732,0.2491145415889905,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,4,,0.06,0.0,0.06,0.06,3,0.3198943744989862,0.007727974550841363,0.3111493480520373,0.32863940094593513,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,5,,0.08,0.0,0.08,0.08,3,0.38850379591644274,0.008867505256125993,0.3784692690849798,0.3985383227479057,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,6,,0.10000000000000002,1.6996749443881478e-17,0.1,0.10000000000000003,3,0.4464563587494695,0.008663942281953614,0.43665218510836007,0.4562605323905789,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,7,,0.12,0.0,0.12,0.12,3,0.5022869807139152,0.004974046118349492,0.4966583176577494,0.5079156437700809,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,8,,0.14,0.0,0.14,0.14,3,0.5505257697929928,0.003514810233146442,0.546548387589848,0.5545031519961376,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,9,,0.16,0.0,0.16,0.16,3,0.5892394020842174,0.0036186080148912156,0.5851445616336987,0.5933342425347362,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,10,,0.18000000000000002,3.3993498887762956e-17,0.18,0.18000000000000005,3,0.6300278210024991,0.0028480537314173205,0.6268049448090385,0.6332506971959597,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,11,,0.20000000000000004,3.3993498887762956e-17,0.2,0.20000000000000007,3,0.6632715612769369,0.0021469425072536993,0.6608420671213217,0.6657010554325521,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,12,,0.22,0.0,0.22,0.22,3,0.6956665252039421,0.0031068168831100904,0.6921508309389206,0.6991822194689636,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,13,,0.24,0.0,0.24,0.24,3,0.7223558259065403,0.005405900122530842,0.7162384740402677,0.728473177772813,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,14,,0.26,0.0,0.26,0.26,3,0.7464044890837931,0.006772997310471217,0.7387401211157676,0.7540688570518186,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,15,,0.28,0.0,0.28,0.28,3,0.7712547743669543,0.006630664391148963,0.7637514712595279,0.7787580774743807,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,16,,0.3,0.0,0.3,0.3,3,0.7923327203281936,0.005325089892408756,0.7863068138458249,0.7983586268105622,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,17,,0.32,0.0,0.32,0.32,3,0.813882208704673,0.0055375625243152355,0.8076158668051001,0.8201485506042459,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,18,,0.34,0.0,0.34,0.34,3,0.8321780544159948,0.004036854760376233,0.8276099232181329,0.8367461856138567,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,19,,0.36000000000000004,6.798699777552591e-17,0.36,0.3600000000000001,3,0.8479275710850191,0.0029436486131963124,0.8445965190993312,0.8512586230707071,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,20,,0.38000000000000006,6.798699777552591e-17,0.38,0.3800000000000001,3,0.8622624605083228,0.0037861655427256754,0.857978010865556,0.8665469101510895,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,roc,21,,0.4000000000000001,6.798699777552591e-17,0.4,0.40000000000000013,3,0.8757014193426699,0.004415661756442476,0.8707046276753544,0.8806982110099854,3
