dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,mean_abs_shap_mean,mean_abs_shap_std,mean_abs_shap_ci95_low,mean_abs_shap_ci95_high,mean_abs_shap_n
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4201249171475359,0.06384550367801299,0.34787692842684176,0.49237290586823007,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.42379749883307777,0.06921956426468275,0.3454681880727275,0.502126809593428,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4353764286871358,0.03287373539475854,0.39817629512744834,0.4725765622468232,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4340150530245445,0.05480250586679301,0.3720001796562049,0.4960299263928841,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4385263951439351,0.025970591299762782,0.40913790450318877,0.46791488578468143,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.43302679409109984,0.04122220202800557,0.3863794811936819,0.4796741069885178,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.42892340680056,0.037590333081742255,0.38638594051016373,0.4714608730909563,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,4,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4315894978061783,0.032248277967128536,0.39509713595434015,0.4680818596580164,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.43385455467817163,0.05391685853081415,0.3728418856163876,0.4948672237399557,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4407119349609885,0.060090184292695775,0.3727134901699859,0.5087103797519911,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.44525056922059275,0.032642720908368505,0.4083118531616771,0.4821892852795084,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.43946517818365316,0.04333836408686708,0.39042320248694334,0.488507153880363,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.43489633581323944,0.03454485073085761,0.3958051572308303,0.47398751439564857,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,4,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.43770634978388706,0.03150671207902814,0.40205314873167747,0.47335955083609665,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.44056665024280234,0.05922934895779499,0.3735423323359723,0.5075909681496324,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4700163129795228,0.1889676398844847,0.2561792981788692,0.6838533277801764,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4295984997128694,0.012738101267706326,0.4151839811689545,0.4440130182567843,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.44772027301996653,0.06833668822717151,0.3703900305467359,0.5250505154931971,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.47979610961191005,0.08655461654923172,0.38185034052987465,0.5777418786939454,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,4,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.41847454283695606,0.04834628505062093,0.3637655710878991,0.47318351458601304,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.42709045089954567,0.026378429482173636,0.39724044790937396,0.4569404538897174,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4699252899255088,0.18555522420467113,0.25994978698305665,0.679900792867961,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4287346786915811,0.013663283652681695,0.41327321772159675,0.44419613966156546,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.44676906571637626,0.06905009904868088,0.3686315229006568,0.5249066085320957,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.477607542795204,0.08552021801671927,0.3808323058447116,0.5743827797456964,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,4,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.41796228817147946,0.049134268884370585,0.3623616287724989,0.47356294757046,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.42644769168204705,0.026206305573536343,0.3967924652304473,0.4561029181336468,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,0,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3676622221777864,0.007127383153140688,0.359596828876903,0.3757276154786698,3
