dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,bin,lower,upper,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,avg_predicted_risk_mean,avg_predicted_risk_std,avg_predicted_risk_ci95_low,avg_predicted_risk_ci95_high,avg_predicted_risk_n,observed_event_rate_mean,observed_event_rate_std,observed_event_rate_ci95_low,observed_event_rate_ci95_high,observed_event_rate_n
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,6,0.5,0.6000000000000001,1073.0,473.0792745407476,537.6604048518983,1608.3395951481016,3,0.5427176411975205,0.025034021716571944,0.5143889788106755,0.5710463035843656,3,0.5228245800960293,0.017202978763116886,0.5033575770333213,0.5422915831587373,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,455.3333333333333,270.41696199264817,149.3277339655367,761.3389327011299,3,0.639933349287099,0.022909918383654047,0.6140083360971056,0.6658583624770924,3,0.591292091174726,0.024575695218864498,0.5634820740444642,0.6191021083049879,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,8,0.7000000000000001,0.8,1.6666666666666667,2.8867513459481287,-1.5999999999999999,4.933333333333334,3,0.75,0.0,0.75,0.75,1,0.6,0.0,0.6,0.6,1
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,9,0.8,0.9,0.0,0.0,0.0,0.0,3,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,10,0.9,1.0,0.0,0.0,0.0,0.0,3,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,1,0.0,0.1,31918.333333333332,108.61552989022027,31795.423290709557,32041.243375957107,3,0.06319410991652052,0.0010340022242953458,0.06202402624994293,0.06436419358309813,3,0.0455327409234344,0.0009707408592516093,0.04443424423048592,0.04663123761638288,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,2,0.1,0.2,9509.333333333334,73.33030296769087,9426.352283823353,9592.314382843315,3,0.13913126062728173,0.00036553271476983155,0.13871762142119257,0.1395448998333709,3,0.20245657107510961,0.004197171972264555,0.1977070238737863,0.20720611827643293,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,3,0.2,0.3,3573.3333333333335,37.64748774265467,3530.7311904555654,3615.9354762111016,3,0.2442393282696099,0.00035163484345473377,0.2438414159854208,0.24463724055379898,3,0.3139611281236689,0.010883606243231154,0.3016451682548734,0.32627708799246435,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,4,0.3,0.4,1961.6666666666667,46.26373669877232,1909.3143202266285,2014.019013106705,3,0.34557089159601656,0.0005728182009287355,0.3449226867807108,0.3462190964113223,3,0.37499036200130814,0.012501671246570338,0.3608433892126341,0.3891373347899822,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,5,0.4,0.5,1273.3333333333333,36.22614157391501,1232.3395950581066,1314.32707160856,3,0.44657072158204586,0.0008616329130959251,0.44559569215318146,0.44754575101091026,3,0.4196135146773689,0.007413750442781716,0.41122406628223324,0.42800296307250457,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,6,0.5,0.6000000000000001,914.0,33.18132004607411,876.4518016410907,951.5481983589093,3,0.5491686351020252,0.0011428110314672532,0.5478754226789903,0.5504618475250601,3,0.4825721003787682,0.026932922506140503,0.4520946294631604,0.5130495712943759,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,721.3333333333334,15.50268793897798,703.7903904660592,738.8762762006075,3,0.6469064375120176,0.0007248429749785449,0.6460862004700384,0.6477266745539968,3,0.5130518759861801,0.008708867444356143,0.5031968647380419,0.5229068872343182,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,8,0.7000000000000001,0.8,512.6666666666666,20.792626898334255,489.13759434231764,536.1957389910156,3,0.7462261665672627,0.0013822836651837297,0.7446619653487299,0.7477903677857956,3,0.5500106335186349,0.002652457324416244,0.5470090954961141,0.5530121715411557,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,9,0.8,0.9,286.3333333333333,15.275252316519467,269.0477581010447,303.61890856562195,3,0.8420883662215516,0.0021877009755910384,0.8396127495171104,0.8445639829259928,3,0.6095923885868958,0.02203012090218032,0.5846629599699144,0.6345218172038772,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,10,0.9,1.0,65.66666666666667,8.144527815247079,56.45026582661829,74.88306750671505,3,0.9272761122993387,0.0019176214445070193,0.9251061193552464,0.929446105243431,3,0.469247311827957,0.03668983596171354,0.4277288539566807,0.5107657696992333,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,0.0,0.1,27900.333333333332,736.8916700121757,27066.46190940489,28734.204757261774,3,0.04213956096108703,0.0016115443318210946,0.0403159268756627,0.04396319504651136,3,0.0343697127494644,0.0017425007902291797,0.03239788748087257,0.03634153801805622,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,0.1,0.2,10081.0,435.7384536622858,9587.915521504343,10574.084478495657,3,0.14407334694628984,8.597879038458304e-05,0.14397605278585449,0.1441706411067252,3,0.15511032042642667,0.007002636984443911,0.14718609070433505,0.16303455014851828,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,3,0.2,0.3,5507.0,255.45449692655637,5217.926023770155,5796.073976229845,3,0.24584159538328085,0.0002229956461536158,0.24558925205446444,0.24609393871209725,3,0.26866429506982464,0.011257145560317282,0.2559256356714949,0.2814029544681544,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,4,0.3,0.4,3296.6666666666665,129.31099463438264,3150.337501046442,3442.995832286891,3,0.34535476888110095,0.00013724617660246924,0.34519946021176784,0.34551007755043406,3,0.3529329672511561,0.0064515473445596536,0.34563235416285665,0.3602335803394555,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,5,0.4,0.5,1915.6666666666667,55.536774603260255,1852.8208900031195,1978.512443330214,3,0.4452900140660172,0.00039246485080749317,0.4448458982789853,0.4457341298530491,3,0.43238427075773916,0.010172428085246763,0.42087308473481366,0.44389545678066467,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,6,0.5,0.6000000000000001,1171.6666666666667,34.93326972004386,1132.135950620646,1211.1973827126874,3,0.5453317676707327,0.0010552116177338867,0.5441376833160934,0.546525852025372,3,0.5038371683063181,0.015573161856371627,0.48621447669409495,0.5214598599185413,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,576.6666666666666,38.37099599089569,533.2457971324079,620.0875362009253,3,0.6431170699685685,0.0018151679292000766,0.6410630140911744,0.6451711258459627,3,0.555659386838293,0.0039091688454833485,0.5512357458552078,0.5600830278213781,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,8,0.7000000000000001,0.8,213.33333333333334,47.014182257413914,160.13177780051916,266.5348888661475,3,0.7404595340201242,0.0005937556636855572,0.7397876362352912,0.7411314318049572,3,0.6173696848333262,0.03343869881172116,0.579530234983142,0.6552091346835104,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,9,0.8,0.9,56.0,1.7320508075688772,54.04,57.96,3,0.837560162299531,0.0019151851562879422,0.8353929262750907,0.8397273983239714,3,0.5181818181818182,0.02405228464604172,0.49096409587238354,0.5453995404912528,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,10,0.9,1.0,17.666666666666668,2.081665999466133,15.311039833363527,20.02229349996981,3,0.9318570426623084,0.008486546533196412,0.9222536112084632,0.9414604741161536,3,0.4151960784313726,0.04957285831410385,0.35909910837076436,0.4712930484919808,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,1,0.0,0.1,27651.666666666668,1069.0801341963722,26441.888608270096,28861.44472506324,3,0.033968993778273,0.003057431294628423,0.030509184567547285,0.037428802988998706,3,0.0337286631147287,0.002981009690494493,0.030355333090091495,0.0371019931393659,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,2,0.1,0.2,10110.666666666666,2514.7923042138755,7264.91127963066,12956.422053702672,3,0.14987029379275993,0.001584488506237433,0.14807727625617598,0.15166331132934388,3,0.15287405698923587,0.0037918661833636694,0.1485831564643116,0.15716495751416013,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,3,0.2,0.3,4709.333333333333,1576.6585975832984,2925.1761724930166,6493.4904941736495,3,0.25307762368544556,0.008839415611784035,0.24307488327887827,0.26308036409201285,3,0.25619643625215405,0.015961942886881055,0.23813379748799485,0.27425907501631325,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,4,0.3,0.4,3996.0,313.517144666763,3641.2219525769196,4350.77804742308,3,0.34757957927710037,0.002710247039650979,0.3445126460355911,0.3506465125186096,3,0.3401606503677439,0.007254167440213017,0.33195178714001083,0.34836951359547697,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,5,0.4,0.5,3077.6666666666665,145.2595378394594,2913.2900254496803,3242.0433078836527,3,0.44036067716125005,0.004766869408602241,0.4349664566222034,0.4457548977002967,3,0.4438667851427603,0.010457195813209454,0.4320333541000191,0.4557002161855015,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,6,0.5,0.6000000000000001,895.0,177.8566838777784,693.7362155445413,1096.2637844554588,3,0.564722281870277,0.007572020322901385,0.5561537342456735,0.5732908294948804,3,0.5522792359904892,0.015195378370955548,0.5350840466363868,0.5694744253445917,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,243.33333333333334,153.76063648845025,69.33679339327847,417.3298732733882,3,0.6435097579495851,0.015506278548661252,0.6259627519249552,0.661056763974215,3,0.5924511280126623,0.03165078456074277,0.5566348935996952,0.6282673624256294,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,8,0.7000000000000001,0.8,34.333333333333336,49.115510109672414,-21.24609851374877,89.91276518041545,3,0.7510069759343216,0.01473951418107315,0.7343276454731945,0.7676863063954488,3,0.48580586080586086,0.20532076992984807,0.2534635372989916,0.7181481843127301,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,9,0.8,0.9,15.0,5.291502622129181,9.012101091924368,20.987898908075632,3,0.844572007967081,0.02039313083232853,0.8214950079987793,0.8676490079353827,3,0.39837939837939834,0.11216938808307134,0.2714477866263886,0.5253110101324081,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,10,0.9,1.0,3.0,2.6457513110645907,0.0060505459621844615,5.993949454037816,3,0.9429934934287256,0.03723063352210791,0.8913944679032724,0.9945925189541789,2,0.55,0.07071067811865474,0.45200000000000007,0.648,2
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,1,0.0,0.1,31561.333333333332,345.2612537388656,31170.633444871044,31952.03322179562,3,0.06505811195083468,0.0002941553150109075,0.06472524387623667,0.06539098002543269,3,0.044318685689336425,0.0014778366210930925,0.042646356122163914,0.045991015256508935,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,2,0.1,0.2,9973.333333333334,248.89020336954474,9691.687554541762,10254.979112124905,3,0.13890733354743096,0.0002566622787158234,0.13861689283744444,0.13919777425741747,3,0.20167157935483748,0.005293295570570544,0.19568165153460193,0.20766150717507303,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,3,0.2,0.3,3643.3333333333335,87.03064594344531,3544.848886281471,3741.817780385196,3,0.24419517550035663,0.0005727330828521008,0.24354706700522205,0.2448432839954912,3,0.3157289105150533,0.011323773148771341,0.3029148549027099,0.3285429661273967,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,4,0.3,0.4,1974.3333333333333,66.0328201225219,1899.6101630460805,2049.056503620586,3,0.3456003941585899,0.0004888381421214574,0.3450472217260197,0.3461535665911601,3,0.3817631228119784,0.01313094777665858,0.3669040565941836,0.39662218902977314,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,5,0.4,0.5,1246.0,35.53871128783372,1205.784162323781,1286.215837676219,3,0.44619227758812485,0.0005024614537456233,0.44562368892719306,0.44676086624905664,3,0.4302873032917618,0.008253036398059936,0.4209481134311005,0.4396264931524231,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,6,0.5,0.6000000000000001,916.0,18.520259177452136,895.0423538217353,936.9576461782647,3,0.5485329025823895,0.0016108708566923385,0.546710030605817,0.550355774558962,3,0.48115966916368597,0.02301772440908324,0.455112661971601,0.507206676355771,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,682.6666666666666,25.006665778014735,654.3689604384618,710.9643728948714,3,0.6471118686124947,0.0007624150091811063,0.6462491148113563,0.6479746224136331,3,0.5254078951280072,0.021408741024391408,0.5011816240368583,0.5496341662191562,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,8,0.7000000000000001,0.8,463.3333333333333,40.07908847932215,417.97957518940683,508.6870914772598,3,0.7463946698173358,0.0007698251436472949,0.7455235306596649,0.7472658089750067,3,0.5579893433353883,0.014406132023759718,0.5416872702996663,0.5742914163711103,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,9,0.8,0.9,229.66666666666666,28.53652630109932,197.37454722898065,261.95878610435267,3,0.8419991394111682,0.0025040132039841575,0.839165581724314,0.8448326970980224,3,0.6083804567282555,0.02391871904836745,0.5813138781210133,0.6354470353354976,3
