run_id,dataset,seed,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,experiment_track,client_id,rank,feature,mean_abs_shap,method
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,15,MentHlth,0.0009201865338977,linear_logit_attribution_fallback
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,16,PhysActivity,0.0002685125086117,linear_logit_attribution_fallback
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,17,Smoker,0.0002480087576062,linear_logit_attribution_fallback
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,18,Fruits,0.0001381091602325,linear_logit_attribution_fallback
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,19,AnyHealthcare,8.264996454301673e-05,linear_logit_attribution_fallback
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,20,NoDocbcCost,1.1759348951964602e-05,linear_logit_attribution_fallback
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,21,Veggies,0.0,linear_logit_attribution_fallback
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,1,GenHlth,0.4520016551916972,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,2,HighBP,0.3666135810993983,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,3,HighChol,0.2861412950450495,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,4,Age,0.2849900973535894,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,5,BMI,0.2502534684037324,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,6,Sex,0.1178128150197805,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,7,Income,0.1022023877008898,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,8,HvyAlcoholConsump,0.0790802880831337,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,9,CholCheck,0.063402192918646,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,10,DiffWalk,0.0505815645978008,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,11,HeartDiseaseorAttack,0.0419979973909006,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,12,PhysHlth,0.0339951765553933,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,13,PhysActivity,0.0271652144972792,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,14,MentHlth,0.0257205342125073,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,15,Education,0.022804644154188,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,16,Fruits,0.0186995632699598,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,17,Stroke,0.0119180096284735,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,18,AnyHealthcare,0.0082686168631689,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,19,Veggies,0.0053734889587299,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,20,NoDocbcCost,0.0008640123248212,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,21,Smoker,9.949810458538348e-06,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,1,GenHlth,0.4525427134421562,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,2,HighBP,0.3693721600141803,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,3,HighChol,0.2922882422350311,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,4,Age,0.2868183450539172,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,5,BMI,0.2516061170601968,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,6,Sex,0.1221443179308119,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,7,Income,0.106402450985275,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,8,HvyAlcoholConsump,0.0805806545856406,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,9,CholCheck,0.0639726458126494,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,10,DiffWalk,0.0498188279571213,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,11,HeartDiseaseorAttack,0.0453452818399666,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,12,PhysHlth,0.0330029555863105,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,13,MentHlth,0.0296208453267847,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,14,PhysActivity,0.0288859549450608,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,15,Fruits,0.0217282134288986,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,16,Education,0.0204961405490334,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,17,Stroke,0.0169253020440206,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,18,AnyHealthcare,0.0107284223846412,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,19,Veggies,0.0048660754448243,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,20,NoDocbcCost,0.0027000661606069,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,21,Smoker,0.0008129101700288,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,1,GenHlth,0.4478757135816217,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,2,HighBP,0.3606120565881135,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,3,HighChol,0.2779617522994371,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,4,BMI,0.2735763369168638,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,5,Age,0.2510479146372436,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,6,Sex,0.1171103318534293,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,7,Income,0.1057098859597561,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,8,CholCheck,0.0727334528949593,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,9,DiffWalk,0.0464013724167449,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,10,HeartDiseaseorAttack,0.0447784026620034,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,11,HvyAlcoholConsump,0.0398019648321943,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,12,PhysActivity,0.0351152952232058,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,13,PhysHlth,0.0275961055068506,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,14,Education,0.0192415456129061,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,15,MentHlth,0.0170187781088708,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,16,Fruits,0.0120557399666931,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,17,Stroke,0.0104309854183908,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,18,AnyHealthcare,0.0069502812491274,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,19,Veggies,0.006027079294688,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,20,NoDocbcCost,0.0013150788453133,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,21,Smoker,0.0001276975812061,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,1,GenHlth,0.4324943984586583,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,2,HighBP,0.3633499335514735,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,3,Age,0.2763935108287362,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,4,HighChol,0.2747798575412004,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,5,BMI,0.2617299367206179,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,6,Sex,0.1271185731862992,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,7,Income,0.0937458293919519,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,8,CholCheck,0.0701447520177024,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,9,HvyAlcoholConsump,0.0693578088823442,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,10,HeartDiseaseorAttack,0.0490908323077985,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,11,DiffWalk,0.0431036666506073,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,12,PhysHlth,0.0318943505469007,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,13,Education,0.0310990507200065,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,14,PhysActivity,0.0305625438646793,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,15,MentHlth,0.0262077870929455,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,16,Fruits,0.0207144160502491,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,17,Stroke,0.0077100753380327,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,18,AnyHealthcare,0.0068520893075893,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,19,Veggies,0.0062050087905163,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,20,Smoker,0.0044632931437046,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,21,NoDocbcCost,0.0008224569535646,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,1,GenHlth,0.4092279694695681,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,2,HighBP,0.3566974665824062,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,3,HighChol,0.2874714288301589,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,4,Age,0.2768038776462503,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,5,BMI,0.2482130023951964,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,6,Sex,0.1135716872892443,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,7,Income,0.1060723404506851,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,8,CholCheck,0.0880091775199277,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,9,HvyAlcoholConsump,0.0854012162039953,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,10,HeartDiseaseorAttack,0.0432666667702913,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,11,DiffWalk,0.0405984517375661,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,12,PhysHlth,0.0359054284372836,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,13,Education,0.0257877105858549,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,14,MentHlth,0.0245418698874535,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,15,PhysActivity,0.0218045264132676,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,16,Fruits,0.0160661254594598,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,17,Stroke,0.0068307242166327,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,18,AnyHealthcare,0.0065238607299876,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,19,Smoker,0.0032624530041214,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,20,Veggies,0.0012580385127686,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,21,NoDocbcCost,0.0010401190069769,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,1,GenHlth,0.4208809062894615,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,2,HighBP,0.3634278852983488,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,3,BMI,0.3044613899944716,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,4,HighChol,0.2776557267003343,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,5,Age,0.2544300297998534,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,6,Sex,0.1138995983291828,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,7,Income,0.1056233587122225,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,8,HvyAlcoholConsump,0.085378670552439,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,9,CholCheck,0.0658224733731203,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,10,HeartDiseaseorAttack,0.0406033776594398,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,11,DiffWalk,0.0403124571427355,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,12,PhysActivity,0.0293010508933511,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,13,Education,0.024317262483427,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,14,MentHlth,0.02287867183174,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,15,PhysHlth,0.0214418132610293,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,16,Fruits,0.0177668662251762,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,17,AnyHealthcare,0.0116072390625066,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,18,Veggies,0.0069364979713718,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,19,NoDocbcCost,0.0037703968863581,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,20,Stroke,0.0035383041234933,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,21,Smoker,0.0019336508413711,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,1,GenHlth,0.4731890085046547,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,2,HighBP,0.3681119709407922,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,3,Age,0.2989682874770481,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,4,HighChol,0.2885017834806343,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,5,BMI,0.2548288107589484,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,6,Sex,0.1211441314930766,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,7,Income,0.1025826960937818,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,8,HvyAlcoholConsump,0.0823888792507021,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,9,CholCheck,0.0696251711949226,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,10,DiffWalk,0.047189829878419,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,11,HeartDiseaseorAttack,0.0400475416289786,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,12,PhysHlth,0.0399925750257617,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,13,PhysActivity,0.0257825772861304,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,14,MentHlth,0.0253650432855421,shap
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,15,Fruits,0.0208225642364274,shap
