dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,round,global_eval_auc_mean,global_eval_auc_std,global_eval_auc_ci95_low,global_eval_auc_ci95_high,global_eval_auc_n,global_eval_f1_mean,global_eval_f1_std,global_eval_f1_ci95_low,global_eval_f1_ci95_high,global_eval_f1_n,global_eval_ece_mean,global_eval_ece_std,global_eval_ece_ci95_low,global_eval_ece_ci95_high,global_eval_ece_n,cumulative_communication_bytes_mean,cumulative_communication_bytes_std,cumulative_communication_bytes_ci95_low,cumulative_communication_bytes_ci95_high,cumulative_communication_bytes_n,round_communication_bytes_mean,round_communication_bytes_std,round_communication_bytes_ci95_low,round_communication_bytes_ci95_high,round_communication_bytes_n,params_bytes_mean,params_bytes_std,params_bytes_ci95_low,params_bytes_ci95_high,params_bytes_n
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,24,0.8241161115495217,0.0,0.8241161115495217,0.8241161115495217,1,0.2393048128342246,0.0,0.2393048128342246,0.2393048128342246,1,0.0106570082420018,0.0,0.0106570082420018,0.0106570082420018,1,25344.0,0.0,25344.0,25344.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,25,0.8241221598447279,0.0,0.8241221598447279,0.8241221598447279,1,0.2377076597168023,0.0,0.2377076597168023,0.2377076597168023,1,0.0107856322343249,0.0,0.0107856322343249,0.0107856322343249,1,26400.0,0.0,26400.0,26400.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,26,0.8241329379262232,0.0,0.8241329379262232,0.8241329379262232,1,0.2397595725734639,0.0,0.2397595725734639,0.2397595725734639,1,0.0105792678874426,0.0,0.0105792678874426,0.0105792678874426,1,27456.0,0.0,27456.0,27456.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,27,0.8241399418974262,0.0,0.8241399418974262,0.8241399418974262,1,0.2391715844560739,0.0,0.2391715844560739,0.2391715844560739,1,0.0108318921323049,0.0,0.0108318921323049,0.0108318921323049,1,28512.0,0.0,28512.0,28512.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,28,0.8241418986035348,0.0,0.8241418986035348,0.8241418986035348,1,0.2402669632925472,0.0,0.2402669632925472,0.2402669632925472,1,0.0105935088819063,0.0,0.0105935088819063,0.0105935088819063,1,29568.0,0.0,29568.0,29568.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,29,0.8241442084238252,0.0,0.8241442084238252,0.8241442084238252,1,0.2399644167685978,0.0,0.2399644167685978,0.2399644167685978,1,0.0105192060946994,0.0,0.0105192060946994,0.0105192060946994,1,30624.0,0.0,30624.0,30624.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,30,0.8241457699012165,0.0,0.8241457699012165,0.8241457699012165,1,0.2411915082805379,0.0,0.2411915082805379,0.2411915082805379,1,0.0102085697280143,0.0,0.0102085697280143,0.0102085697280143,1,31680.0,0.0,31680.0,31680.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,0.816722211581463,0.004865000462077945,0.8112169453017418,0.8222274778611841,3,0.07401153953248539,0.10362809806696738,-0.043254692684076806,0.1912777717490476,3,0.04253663352457251,0.022690061019755313,0.016860412362710367,0.06821285468643465,3,1056.0,0.0,1056.0,1056.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,0.8199239766979671,0.002776135049727063,0.8167824841541644,0.8230654692417698,3,0.12565367558321008,0.11203914257506584,-0.0011305495027486012,0.25243790066916877,3,0.034728197207049366,0.02062198818225675,0.011392220767676983,0.058064173646421746,3,2112.0,0.0,2112.0,2112.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,3,0.8215861866587115,0.0014688265540478997,0.8199240529422216,0.8232483203752015,3,0.14024951423493073,0.10956635548554633,0.016263511160866176,0.2642355173089953,3,0.03071200942563637,0.01926408567440442,0.008912644328009933,0.05251137452326281,3,3168.0,0.0,3168.0,3168.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,4,0.8225645418727003,0.000748392424358911,0.8217176561200806,0.82341142762532,3,0.1501315155276701,0.1148192192799499,0.020201337495203475,0.2800616935601367,3,0.0282826077644865,0.01745428735144812,0.008531222262778061,0.04803399326619494,3,4224.0,0.0,4224.0,4224.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,5,0.8230559115952577,0.00033366595063148176,0.8226783330274814,0.823433490163034,3,0.1565860503090317,0.11721648543407177,0.02394311024813825,0.2892289903699251,3,0.026001551922105168,0.015879068027222536,0.008032694890110437,0.0439704089540999,3,5280.0,0.0,5280.0,5280.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,6,0.8233841706421626,0.00020070072300631134,0.8231570563939123,0.8236112848904129,3,0.16227906468575604,0.12017755230577606,0.026285362024147357,0.29827276734736474,3,0.024828820955516032,0.015918648869168092,0.006815173984407345,0.04284246792662472,3,6336.0,0.0,6336.0,6336.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,7,0.8236328645330063,0.0002462500216458378,0.8233542064010874,0.8239115226649253,3,0.16247631471559973,0.1178957454145113,0.029064719626895524,0.2958879098043039,3,0.025137605283465536,0.017660178741949,0.00515323174028726,0.045121978826643816,3,7392.0,0.0,7392.0,7392.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,8,0.8237332612660765,0.0003952494739374404,0.8232859943813338,0.8241805281508192,3,0.16353506320113834,0.11718504748839964,0.030927698524782166,0.2961424278774945,3,0.02516342903855767,0.019327329423350546,0.0032924969017931634,0.04703436117532217,3,8448.0,0.0,8448.0,8448.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,9,0.8238572097432012,0.0004382145900865636,0.8233613232525646,0.8243530962338378,3,0.1637335577524366,0.11413067617681596,0.034582539590018335,0.29288457591485484,3,0.0252755590468984,0.02059480876959092,0.0019703390083153187,0.04858077908548149,3,9504.0,0.0,9504.0,9504.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,10,0.8239299912194756,0.000500806423637868,0.8233632754014172,0.8244967070375341,3,0.1694090417510404,0.11853109686939717,0.03527847880865981,0.303539604693421,3,0.025315629632642635,0.021682498767729944,0.0007795724921475164,0.049851686773137754,3,10560.0,0.0,10560.0,10560.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,11,0.8239947277396196,0.0005271528181655452,0.8233981981695345,0.8245912573097046,3,0.16640917084953302,0.11436238941754466,0.03699594447137211,0.29582239722769393,3,0.025496658207193133,0.02248358421950326,5.408754029658305e-05,0.05093922887408968,3,11616.0,0.0,11616.0,11616.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,12,0.8240168249124116,0.0005793704267064583,0.8233612055556454,0.8246724442691777,3,0.17024925409907643,0.1158596662855243,0.03914169944346779,0.30135680875468507,3,0.025748004124595065,0.023088364451285228,-0.000378939800356453,0.05187494804954658,3,12672.0,0.0,12672.0,12672.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,13,0.8239976671182219,0.0006532726112704997,0.8232584195669983,0.8247369146694454,3,0.16887983667598236,0.11397159254419865,0.039908838590670015,0.2978508347612947,3,0.0258050915170316,0.02374100450465375,-0.0010603841524925613,0.05267056718655576,3,13728.0,0.0,13728.0,13728.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,14,0.8240217004797846,0.0006482457339023026,0.8232881413758044,0.8247552595837648,3,0.17393443495899544,0.11777037563171103,0.04066470913487327,0.30720416078311763,3,0.025733590203999,0.024281468766585365,-0.0017434783522678014,0.0532106587602658,3,14784.0,0.0,14784.0,14784.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,15,0.8240217026395044,0.0006699496714753909,0.8232635832180916,0.8247798220609172,3,0.173787953740865,0.11593249184436555,0.04259798920749466,0.30497791827423537,3,0.0259469601337167,0.024427728595077306,-0.0016956169991989463,0.05358953726663235,3,15840.0,0.0,15840.0,15840.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,16,0.8240778499541367,0.0006043099359646088,0.8233940088858985,0.8247616910223748,3,0.17342750370457774,0.1161559679210333,0.04198465218408512,0.30487035522507033,3,0.0260982223248718,0.024869431855828333,-0.002044189101177065,0.05424063375092067,3,16896.0,0.0,16896.0,16896.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,17,0.8240441529264783,0.0006589363636243542,0.8232984962361203,0.8247898096168362,3,0.17275159549940536,0.11496471172530541,0.04265677726605627,0.30284641373275445,3,0.026044359034510068,0.0252032539588312,-0.0024758076623578942,0.05456452573137803,3,17952.0,0.0,17952.0,17952.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,18,0.8240315228852831,0.0006716646805348918,0.8232714627484237,0.8247915830221426,3,0.17214981284965172,0.11435222868227572,0.04274808442584649,0.30155154127345696,3,0.02648793688749047,0.025231304638555236,-0.0020639721416571555,0.055039845916638096,3,19008.0,0.0,19008.0,19008.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,19,0.8240297378768959,0.0006746842066219623,0.823266260824606,0.8247932149291859,3,0.17506522739302388,0.11558076480060377,0.04427327947831192,0.3058571753077358,3,0.026216084330654865,0.02568107860159632,-0.00284479185101982,0.055276960512329554,3,20064.0,0.0,20064.0,20064.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,20,0.8240232965126921,0.0006620150287175266,0.8232741559848183,0.8247724370405659,3,0.17385660038361625,0.11448217439360864,0.04430782454463153,0.303405376222601,3,0.02648652431943267,0.02569996996629887,-0.002595729453854917,0.055568778092720254,3,21120.0,0.0,21120.0,21120.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,21,0.8234159638768469,0.0,0.8234159638768469,0.8234159638768469,1,0.2398589065255731,0.0,0.2398589065255731,0.2398589065255731,1,0.0137282540412259,0.0,0.0137282540412259,0.0137282540412259,1,22176.0,0.0,22176.0,22176.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,22,0.823459720879178,0.0,0.823459720879178,0.823459720879178,1,0.2365948037589828,0.0,0.2365948037589828,0.2365948037589828,1,0.0139220284808804,0.0,0.0139220284808804,0.0139220284808804,1,23232.0,0.0,23232.0,23232.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,23,0.823499519115177,0.0,0.823499519115177,0.823499519115177,1,0.2413452027695351,0.0,0.2413452027695351,0.2413452027695351,1,0.0136833065264518,0.0,0.0136833065264518,0.0136833065264518,1,24288.0,0.0,24288.0,24288.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,24,0.8234151734194122,0.0,0.8234151734194122,0.8234151734194122,1,0.2302367128182224,0.0,0.2302367128182224,0.2302367128182224,1,0.0140269089635678,0.0,0.0140269089635678,0.0140269089635678,1,25344.0,0.0,25344.0,25344.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,25,0.8233743838720404,0.0,0.8233743838720404,0.8233743838720404,1,0.2469781117281934,0.0,0.2469781117281934,0.2469781117281934,1,0.0133303568747966,0.0,0.0133303568747966,0.0133303568747966,1,26400.0,0.0,26400.0,26400.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,26,0.8234298033611112,0.0,0.8234298033611112,0.8234298033611112,1,0.2394273127753304,0.0,0.2394273127753304,0.2394273127753304,1,0.0137945880799141,0.0,0.0137945880799141,0.0137945880799141,1,27456.0,0.0,27456.0,27456.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,27,0.8233077003645268,0.0,0.8233077003645268,0.8233077003645268,1,0.2402025539409951,0.0,0.2402025539409951,0.2402025539409951,1,0.0134802455493056,0.0,0.0134802455493056,0.0134802455493056,1,28512.0,0.0,28512.0,28512.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,28,0.8233761753595868,0.0,0.8233761753595868,0.8233761753595868,1,0.2350204895337246,0.0,0.2350204895337246,0.2350204895337246,1,0.0138099409552392,0.0,0.0138099409552392,0.0138099409552392,1,29568.0,0.0,29568.0,29568.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,29,0.8234151410236158,0.0,0.8234151410236158,0.8234151410236158,1,0.2397358282883874,0.0,0.2397358282883874,0.2397358282883874,1,0.0136227930728878,0.0,0.0136227930728878,0.0136227930728878,1,30624.0,0.0,30624.0,30624.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,30,0.8234429204191136,0.0,0.8234429204191136,0.8234429204191136,1,0.2457442164993452,0.0,0.2457442164993452,0.2457442164993452,1,0.0133641526926732,0.0,0.0133641526926732,0.0133641526926732,1,31680.0,0.0,31680.0,31680.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,1,0.8165946434140093,0.004734552452151073,0.8112369929538353,0.8219522938741833,3,0.06767969443475451,0.09496032745418088,-0.039778031976537925,0.17513742084604694,3,0.04294029937137317,0.0219589179706327,0.018091444456516077,0.06778915428623027,3,1056.0,0.0,1056.0,1056.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2,0.8198129617026645,0.0027617506449229153,0.816687746645234,0.822938176760095,3,0.12300337611183121,0.10944960391987045,-0.0008505101284056321,0.24685726235206806,3,0.03483751691536647,0.02034159826360854,0.011818831538212903,0.05785620229252003,3,2112.0,0.0,2112.0,2112.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,3,0.8215091829302933,0.0014963548080512547,0.8198158980618794,0.8232024677987072,3,0.1386455104911096,0.10817275100940188,0.016236519339158942,0.26105450164306027,3,0.030903599757581796,0.01907464438146862,0.009318607663640708,0.05248859185152288,3,3168.0,0.0,3168.0,3168.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,4,0.8225112777839566,0.0007714056108882714,0.8216383501592391,0.8233842054086741,3,0.14921198099668445,0.11376483390416543,0.02047495233807381,0.2779490096552951,3,0.0284121255886506,0.01762430215345317,0.008468350227202642,0.04835590095009856,3,4224.0,0.0,4224.0,4224.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,5,0.8230169502506683,0.0003491263086690286,0.8226218766408175,0.8234120238605191,3,0.15671743068080857,0.11615577158272049,0.025274801338032338,0.2881600600235848,3,0.0261182658827918,0.01609211149846747,0.007908327468071252,0.044328204297512344,3,5280.0,0.0,5280.0,5280.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,6,0.8233552649528065,0.00020361472810838385,0.8231248531973612,0.8235856767082519,3,0.16227256990282135,0.11951730303669277,0.02702600962395818,0.2975191301816845,3,0.024522375938984833,0.015304045941429482,0.007204217652794401,0.041840534225175266,3,6336.0,0.0,6336.0,6336.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,7,0.8236136441069434,0.00024191730550251765,0.8233398889048945,0.8238873993089922,3,0.16246726390260882,0.11741456989196297,0.029600170176147272,0.29533435762907034,3,0.024852680205139335,0.01703300526554636,0.005578020261803186,0.04412734014847548,3,7392.0,0.0,7392.0,7392.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,8,0.823720320225235,0.000386448254530201,0.8232830128578245,0.8241576275926455,3,0.1635888518117719,0.11630169286842902,0.03198109698957041,0.2951966066339734,3,0.024915403799985598,0.018688288830920295,0.0037676141690239917,0.046063193430947204,3,8448.0,0.0,8448.0,8448.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,9,0.8238458517769486,0.0004322376904235074,0.8233567287849856,0.8243349747689116,3,0.16363844706216776,0.1135826681718965,0.03510755833529983,0.2921693357890357,3,0.024999510159129767,0.019997345896490836,0.002370383007752365,0.04762863731050717,3,9504.0,0.0,9504.0,9504.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,10,0.8239250335827514,0.0004930176207822948,0.8233671316248465,0.8244829355406562,3,0.16951353714739578,0.11839386401516505,0.035538267798667006,0.30348880649612453,3,0.025054277386325863,0.021080952611328543,0.0011989338030742765,0.04890962096957745,3,10560.0,0.0,10560.0,10560.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,11,0.8239909568689071,0.0005204945257543025,0.8234019618659774,0.8245799518718369,3,0.16671204255230884,0.11415586290772978,0.0375325229207793,0.2958915621838384,3,0.025178928897760532,0.02200441797919281,0.0002785858762104354,0.05007927191931063,3,11616.0,0.0,11616.0,11616.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,12,0.824015683500515,0.0005728191255087344,0.8233674776389486,0.8246638893620815,3,0.1703147659558437,0.11568813168981237,0.03940132096845392,0.3012282109432335,3,0.02548864682026337,0.02252740162841083,-3.5079125760076324e-06,0.05098080155310275,3,12672.0,0.0,12672.0,12672.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,13,0.8239977394688341,0.0006493933059182875,0.8232628817648697,0.8247325971727986,3,0.16867230708284212,0.11332580315575866,0.04043208848495081,0.29691252568073345,3,0.025649026759603,0.023110400119265892,-0.0005028528710757166,0.05180090639028172,3,13728.0,0.0,13728.0,13728.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,14,0.8240196314682482,0.000650639064443802,0.8232833640558045,0.8247558988806919,3,0.17404765111853485,0.11740665728639807,0.04118951134818094,0.30690579088888875,3,0.025467374195108968,0.023762910090396418,-0.0014228899782327553,0.05235763836845069,3,14784.0,0.0,14784.0,14784.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,15,0.8240202048738463,0.0006751768707086828,0.8232561703196599,0.8247842394280327,3,0.17395852629471076,0.11585032993540344,0.04286153671384296,0.30505551587557855,3,0.025629390094498498,0.023926240609844353,-0.0014456999608087155,0.05270448014980571,3,15840.0,0.0,15840.0,15840.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,16,0.8240770443786637,0.0006069322402749267,0.8233902358937506,0.8247638528635768,3,0.17352150862145263,0.11553603354661672,0.04278017888574068,0.3042628383571646,3,0.025830474752283932,0.024353167861039738,-0.001727728967291283,0.053388678471859144,3,16896.0,0.0,16896.0,16896.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,17,0.8240475156101548,0.0006597595865026157,0.823300927355414,0.8247941038648955,3,0.17281259774601856,0.1145701864126927,0.043164226931730026,0.30246096856030713,3,0.025772419964487966,0.02475959594595109,-0.0022457004289776414,0.053790540357953574,3,17952.0,0.0,17952.0,17952.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,18,0.8240339288131032,0.0006761024039926322,0.8232688469194113,0.8247990107067952,3,0.17244154739761589,0.11390885026269669,0.04354154888760842,0.30134154590762335,3,0.026145809682509402,0.024809092595964602,-0.0019283214432064058,0.05421994080822521,3,19008.0,0.0,19008.0,19008.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,19,0.8240310974204891,0.0006797269508087251,0.8232619139659604,0.8248002808750178,3,0.17496948526059986,0.11526067731114395,0.04453975043836747,0.30539922008283227,3,0.025956579203858497,0.025214269574927402,-0.002576052836089592,0.05448921124380658,3,20064.0,0.0,20064.0,20064.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,20,0.8240235135645287,0.0006698014019636049,0.8232655619258633,0.8247814652031942,3,0.17388921585180928,0.11428038824035765,0.04456878254102503,0.3032096491625935,3,0.0261921677495696,0.02522844934928867,-0.0023565102156057616,0.05474084571474496,3,21120.0,0.0,21120.0,21120.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,21,0.8234116519963328,0.0,0.8234116519963328,0.8234116519963328,1,0.2396648660566641,0.0,0.2396648660566641,0.2396648660566641,1,0.0137481003461096,0.0,0.0137481003461096,0.0137481003461096,1,22176.0,0.0,22176.0,22176.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,22,0.8234606247219003,0.0,0.8234606247219003,0.8234606247219003,1,0.2367635680336023,0.0,0.2367635680336023,0.2367635680336023,1,0.0139430912488244,0.0,0.0139430912488244,0.0139430912488244,1,23232.0,0.0,23232.0,23232.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,23,0.823503626902173,0.0,0.823503626902173,0.823503626902173,1,0.2415650071436421,0.0,0.2415650071436421,0.2415650071436421,1,0.0136854457925881,0.0,0.0136854457925881,0.0136854457925881,1,24288.0,0.0,24288.0,24288.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,24,0.8234208167671624,0.0,0.8234208167671624,0.8234208167671624,1,0.2306060944301819,0.0,0.2306060944301819,0.2306060944301819,1,0.0140143637827506,0.0,0.0140143637827506,0.0140143637827506,1,25344.0,0.0,25344.0,25344.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,25,0.8233779020555403,0.0,0.8233779020555403,0.8233779020555403,1,0.2472228272707471,0.0,0.2472228272707471,0.2472228272707471,1,0.0132809327826363,0.0,0.0132809327826363,0.0132809327826363,1,26400.0,0.0,26400.0,26400.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,26,0.8234255562721902,0.0,0.8234255562721902,0.8234255562721902,1,0.2394273127753304,0.0,0.2394273127753304,0.2394273127753304,1,0.0138312468113441,0.0,0.0138312468113441,0.0138312468113441,1,27456.0,0.0,27456.0,27456.0,1,1056.0,0.0,1056.0,1056.0,1,176.0,0.0,176.0,176.0,1
