dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,group_feature,group_value,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,selection_rate_mean,selection_rate_std,selection_rate_ci95_low,selection_rate_ci95_high,selection_rate_n,true_positive_rate_mean,true_positive_rate_std,true_positive_rate_ci95_low,true_positive_rate_ci95_high,true_positive_rate_n,false_positive_rate_mean,false_positive_rate_std,false_positive_rate_ci95_low,false_positive_rate_ci95_high,false_positive_rate_n,demographic_parity_difference_mean,demographic_parity_difference_std,demographic_parity_difference_ci95_low,demographic_parity_difference_ci95_high,demographic_parity_difference_n,equalized_odds_difference_mean,equalized_odds_difference_std,equalized_odds_difference_ci95_low,equalized_odds_difference_ci95_high,equalized_odds_difference_n
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,bmi_category,healthy,17182.666666666668,43.10839052125854,17133.88493055798,17231.448402775357,3,0.08351646905749037,0.012651293657427775,0.06920018257201302,0.09783275554296772,3,0.3544073665813488,0.04060610234243843,0.3084572361097781,0.4003574970529195,3,0.06547625489846799,0.010534137617620683,0.05355575600760882,0.07739675378932717,3,0.33087354947806613,0.01559006263641236,0.3132317328328272,0.3485153661233051,3,0.37472510338534687,0.02298813022909228,0.348711585160519,0.40073862161017476,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,bmi_category,obese,14725.0,81.68231142664855,14632.567763199195,14817.432236800805,3,0.4143900185355567,0.027806519077956022,0.3829239800367833,0.44585605703433007,3,0.7136466695796404,0.03239284378465733,0.6769907161050172,0.7503026230542637,3,0.3162004873870095,0.02491579346453987,0.28800561286191206,0.34439536191210696,3,0.33087354947806613,0.01559006263641236,0.3132317328328272,0.3485153661233051,3,0.37472510338534687,0.02298813022909228,0.348711585160519,0.40073862161017476,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,bmi_category,overweight,18207.333333333332,28.219378684395824,18175.400100208924,18239.26656645774,3,0.1785573512079244,0.020891690127351162,0.15491617828697363,0.20219852412887518,3,0.4731855917238561,0.03851414346467327,0.42960273557385964,0.5167684478738526,3,0.13541603949443734,0.019145975657189104,0.11375032846326809,0.1570817505256066,3,0.33087354947806613,0.01559006263641236,0.3132317328328272,0.3485153661233051,3,0.37472510338534687,0.02298813022909228,0.348711585160519,0.40073862161017476,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,bmi_category,underweight,621.0,58.0,555.3668213985234,686.6331786014766,3,0.09463758164834736,0.011159562607238566,0.08200934775670513,0.1072658155399896,3,0.35515970515970513,0.08279524109023138,0.2614680698868176,0.44885134043259267,3,0.07991341604603606,0.008411349635352141,0.07039507789264757,0.08943175419942456,3,0.33087354947806613,0.01559006263641236,0.3132317328328272,0.3485153661233051,3,0.37472510338534687,0.02298813022909228,0.348711585160519,0.40073862161017476,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,sex,female,28471.333333333332,60.00277771348034,28403.433798397928,28539.232868268737,3,0.19479924257545134,0.015045698312090622,0.17777343215301375,0.21182505299788892,3,0.5750086638309989,0.0293771430687558,0.541765296971813,0.6082520306901849,3,0.13844394733324955,0.012438312909935509,0.12436867125189006,0.15251922341460905,3,0.043220975108619365,0.010022185263898472,0.0318798048430584,0.05456214537418033,3,0.037699848519970804,0.009926822334910141,0.026466591567345203,0.048933105472596404,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,sex,male,22264.666666666668,60.00277771348034,22196.767131731263,22332.566201602072,3,0.23802021768407075,0.025050498019464428,0.20967291060532167,0.26636752476281983,3,0.5821334883731235,0.04365975175034008,0.5327278282985338,0.6315391484477132,3,0.17614379585322046,0.022351093353671594,0.15085115271494795,0.20143643899149297,3,0.043220975108619365,0.010022185263898472,0.0318798048430584,0.05456214537418033,3,0.037699848519970804,0.009926822334910141,0.026466591567345203,0.048933105472596404,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,age_group,40_59,18604.0,234.07904647789388,18339.1146230285,18868.8853769715,3,0.14162142155388782,0.020727758580629425,0.11816575464128884,0.1650770884664868,3,0.4948989249187103,0.05106208185053792,0.43711673978320037,0.5526811100542202,3,0.09848044377076937,0.016601047641980962,0.07969458989391144,0.11726629764762729,3,0.30884690203995935,0.037614618472266076,0.2662819542431207,0.351411849836798,3,0.3858818441846577,0.046026654511769904,0.33379778149501194,0.4379659068743035,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,age_group,60_plus,24491.666666666668,180.11200219122915,24287.850749285866,24695.48258404747,3,0.33780190553217576,0.04223882289109716,0.2900041778299771,0.3855996332343744,3,0.6432764088426821,0.05317309726889621,0.5831053848798691,0.7034474328054952,3,0.26328907756146935,0.03987373250688666,0.21816770157643492,0.3084104535465038,3,0.30884690203995935,0.037614618472266076,0.2662819542431207,0.351411849836798,3,0.3858818441846577,0.046026654511769904,0.33379778149501194,0.4379659068743035,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,age_group,under_40,7640.333333333333,100.40584312346236,7526.71342584447,7753.953240822196,3,0.028955003492216302,0.0046387990366776365,0.02370570822203318,0.03420429876239943,3,0.2573945646580243,0.023288279287694266,0.2310413957992259,0.2837477335168227,3,0.021517049399343832,0.004888501647224926,0.01598518902510372,0.027048909773583943,3,0.30884690203995935,0.037614618472266076,0.2662819542431207,0.351411849836798,3,0.3858818441846577,0.046026654511769904,0.33379778149501194,0.4379659068743035,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,bmi_category,healthy,17182.666666666668,43.10839052125854,17133.88493055798,17231.448402775357,3,0.08709775772152306,0.01853855811423028,0.06611940434695185,0.10807611109609427,3,0.36299278891501335,0.05384505658748908,0.30206137140099115,0.42392420642903555,3,0.0687204889583696,0.01592924850705094,0.05069484736784237,0.08674613054889684,3,0.3349542006780952,0.022646050936794525,0.30932778161339225,0.3605806197427982,3,0.37459701495550285,0.023198216081584986,0.34834576220863533,0.40084826770237036,3
