dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,contribution_mean,contribution_std,contribution_ci95_low,contribution_ci95_high,contribution_n
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Income,linear_shap_approximation,6.333333333333333,0.5773502691896258,5.68,6.986666666666666,3,-0.0833212322707574,0.023728930561459752,-0.11017304498734923,-0.056469419554165574,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Income,linear_shap_approximation,6.333333333333333,0.5773502691896258,5.68,6.986666666666666,3,-0.08338229220137656,0.023602528134680147,-0.11009106710671863,-0.056673517296034495,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Income,linear_shap_approximation,6.333333333333333,0.5773502691896258,5.68,6.986666666666666,3,-0.08210067367625017,0.026610491858283177,-0.11221327996604051,-0.05198806738645982,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Income,linear_shap_approximation,6.333333333333333,0.5773502691896258,5.68,6.986666666666666,3,-0.08233396704026576,0.026687539741354276,-0.11253376121747802,-0.05213417286305349,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,CholCheck,linear_shap_approximation,7.666666666666667,1.1547005383792517,6.36,8.973333333333334,3,0.04028719275024107,0.005456443051801961,0.03411264617528065,0.04646173932520149,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,CholCheck,linear_shap_approximation,7.666666666666667,1.1547005383792517,6.36,8.973333333333334,3,0.04012770352928243,0.005424978545272512,0.03398876239529881,0.04626664466326605,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,HvyAlcoholConsump,linear_shap_approximation,8.0,0.0,8.0,8.0,3,0.03985813619334427,0.00463988156446634,0.034607615927649125,0.04510865645903941,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,HvyAlcoholConsump,linear_shap_approximation,8.0,0.0,8.0,8.0,3,0.03979321439433694,0.004670873447352135,0.03450762351166525,0.045078805277008624,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,CholCheck,linear_shap_approximation,8.0,1.7320508075688772,6.04,9.96,3,0.03911216553855893,0.005983220635412166,0.0323415140113857,0.04588281706573216,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,CholCheck,linear_shap_approximation,8.0,1.7320508075688772,6.04,9.96,3,0.038976505812025664,0.006125643413971057,0.0320446877389546,0.045908323885096726,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,CholCheck,linear_shap_approximation,8.0,1.7320508075688772,6.04,9.96,3,0.0396316052786052,0.007298755936005413,0.031372285417977076,0.04789092513923333,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,CholCheck,linear_shap_approximation,8.0,1.7320508075688772,6.04,9.96,3,0.040846813763406736,0.007501992217635525,0.03235751039983845,0.04933611712697502,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,BMI,linear_shap_approximation,8.0,2.6457513110645907,5.006050545962184,10.993949454037816,3,-0.039267613952671636,0.08348198229071527,-0.13373637005080657,0.05520114214546331,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,CholCheck,linear_shap_approximation,8.0,1.7320508075688772,6.04,9.96,3,0.039458739953755095,0.005804375686879764,0.032890470537771506,0.046027009369738685,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,BMI,linear_shap_approximation,8.0,2.6457513110645907,5.006050545962184,10.993949454037816,3,-0.0392655136617322,0.08340755441409908,-0.133650046688852,0.055119019365387587,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,CholCheck,linear_shap_approximation,8.0,1.7320508075688772,6.04,9.96,3,0.03932263319352963,0.005890953053605344,0.03265639226421595,0.04598887412284332,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,BMI,linear_shap_approximation,8.333333333333334,3.511884584284246,4.359261813538497,12.30740485312817,3,-0.042936150338940264,0.08764611839126801,-0.1421170700303241,0.05624476935244357,3
