dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,round,client_left,client_right,top_k,spearman_top_feature_stability_mean,spearman_top_feature_stability_std,spearman_top_feature_stability_ci95_low,spearman_top_feature_stability_ci95_high,spearman_top_feature_stability_n,spearman_rank_correlation_mean,spearman_rank_correlation_std,spearman_rank_correlation_ci95_low,spearman_rank_correlation_ci95_high,spearman_rank_correlation_n,top_k_overlap_mean,top_k_overlap_std,top_k_overlap_ci95_low,top_k_overlap_ci95_high,top_k_overlap_n
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,16.0,,,,0.998961038961039,0.001086571463031181,0.9980086170807694,0.9999134608413087,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,17.0,,,,0.998961038961039,0.000580796877272648,0.9984519480519481,0.99947012987013,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,18.0,,,,0.9974025974025974,0.0018366409900949685,0.9957927105937844,0.9990124842114104,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,19.0,,,,0.9987012987012989,0.0015905777550540348,0.9973070958276493,1.0000955015749484,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,20.0,,,,0.9984415584415585,0.0014226559935199428,0.9971945454815961,0.9996885714015208,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,21.0,,,,0.9992207792207793,0.0007113279967599258,0.9985972727407982,0.9998442857007604,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,22.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,3,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,23.0,,,,0.9995670995670997,0.0007498055444020796,0.9987186147186149,1.0004155844155844,3,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,24.0,,,,0.9982683982683983,0.0007498055444020154,0.9974199134199135,0.9991168831168831,3,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,25.0,,,,0.9991341991341992,0.0007498055444020796,0.9982857142857144,0.999982683982684,3,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,26.0,,,,0.9987012987012989,0.0012987012987011881,0.9972316798342709,1.0001709175683269,3,,0.0,,,0,,0.0,,,0
