dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,mean_abs_shap_mean,mean_abs_shap_std,mean_abs_shap_ci95_low,mean_abs_shap_ci95_high,mean_abs_shap_n
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,NoDocbcCost,shap,20.8,0.4472135954999579,20.408,21.192,5,0.00289431225357694,0.002030202351026808,0.001114761431306414,0.004673863075847466,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,NoDocbcCost,shap,20.8,0.4472135954999579,20.408,21.192,5,0.0028872519960627405,0.0020317119801902188,0.001106377925487575,0.004668126066637906,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,NoDocbcCost,shap,20.8,0.4472135954999579,20.408,21.192,5,0.0028872519960627405,0.0020317119801902188,0.001106377925487575,0.004668126066637906,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,3,NoDocbcCost,shap,20.8,0.4472135954999579,20.408,21.192,5,0.0019199742419807,0.000949865961545375,0.0010873800170454655,0.0027525684669159347,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,3,NoDocbcCost,shap,20.8,0.4472135954999579,20.408,21.192,5,0.0019199742419807,0.000949865961545375,0.0010873800170454655,0.0027525684669159347,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,3,NoDocbcCost,shap,21.0,0.0,21.0,21.0,5,0.00175873643001676,0.0009703846180607187,0.0009081568096576166,0.0026093160503759035,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,3,NoDocbcCost,shap,21.0,0.0,21.0,21.0,5,0.00175873643001676,0.0009703846180607187,0.0009081568096576166,0.0026093160503759035,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8510081939091805,0.04627758308034282,0.8104441038411805,0.8915722839771805,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8937018325249293,0.07892825803700743,0.8245181640009034,0.9628855010489552,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8507574081215905,0.052522902768620525,0.8047190539828215,0.8967957622603595,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8551151642455548,0.04683567108359454,0.8140618884741773,0.8961684400169323,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8510081939091805,0.04627758308034282,0.8104441038411805,0.8915722839771805,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8937018325249293,0.07892825803700743,0.8245181640009034,0.9628855010489552,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8507574081215905,0.052522902768620525,0.8047190539828215,0.8967957622603595,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8551151642455548,0.04683567108359454,0.8140618884741773,0.8961684400169323,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8419120806012638,0.04740945661863842,0.8003558596332274,0.8834683015693001,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8835977502460345,0.07685227343412128,0.8162337624573888,0.9509617380346802,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8411107016077448,0.05309005451988511,0.7945752170401766,0.887646186175313,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8456477778246658,0.04760560109716816,0.8039196286407673,0.8873759270085644,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8419120806012638,0.04740945661863842,0.8003558596332274,0.8834683015693001,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8835977502460345,0.07685227343412128,0.8162337624573888,0.9509617380346802,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8411107016077448,0.05309005451988511,0.7945752170401766,0.887646186175313,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8456477778246658,0.04760560109716816,0.8039196286407673,0.8873759270085644,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8455750275975797,0.32696070241041914,0.5589813358257554,1.132168719369404,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7606512000266304,0.17981787681580147,0.6030338815437428,0.9182685185095181,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8455750275975797,0.32696070241041914,0.5589813358257554,1.132168719369404,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7606512000266304,0.17981787681580147,0.6030338815437428,0.9182685185095181,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8363289251700123,0.32371172791052055,0.5525830851110511,1.1200747652289735,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7539880569678251,0.1723451643600884,0.6029208597516327,0.9050552541840176,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8363289251700123,0.32371172791052055,0.5525830851110511,1.1200747652289735,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7539880569678251,0.1723451643600884,0.6029208597516327,0.9050552541840176,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8952451266572886,0.21717611010566099,0.7048818729054758,1.0856083804091015,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7842150108404126,0.17444292326608513,0.6313090468706481,0.937120974810177,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8219003303105049,0.17029415717599006,0.6726309201568184,0.9711697404641915,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8952451266572886,0.21717611010566099,0.7048818729054758,1.0856083804091015,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7842150108404126,0.17444292326608513,0.6313090468706481,0.937120974810177,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8219003303105049,0.17029415717599006,0.6726309201568184,0.9711697404641915,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8780754327481721,0.20943110803234535,0.694500972636109,1.0616498928602354,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7682922023250824,0.17063748391497477,0.6187218530160655,0.9178625516340994,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8051977628400072,0.16475533000455492,0.6607833487621337,0.9496121769178807,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8780754327481721,0.20943110803234535,0.694500972636109,1.0616498928602354,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7682922023250824,0.17063748391497477,0.6187218530160655,0.9178625516340994,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8051977628400072,0.16475533000455492,0.6607833487621337,0.9496121769178807,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7642915328557837,0.2588136857357251,0.5374313348893429,0.9911517308222244,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7103120183762682,0.2959356988606041,0.45091294124475084,0.9697110955077857,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8175611040753653,0.30647023961873426,0.5489280948390548,1.086194113311676,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7180953251687028,0.12383355994709312,0.6095504240572045,0.8266402262802011,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7642915328557837,0.2588136857357251,0.5374313348893429,0.9911517308222244,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7103120183762682,0.2959356988606041,0.45091294124475084,0.9697110955077857,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8175611040753653,0.30647023961873426,0.5489280948390548,1.086194113311676,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7180953251687028,0.12383355994709312,0.6095504240572045,0.8266402262802011,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7546202990475013,0.25533203336851157,0.5308119039369685,0.978428694158034,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7059887944810895,0.27857549450750246,0.4618066073880068,0.9501709815741723,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8023250075483925,0.2816657951184346,0.555434052538424,1.049215962558361,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7102678647662358,0.11614831766975574,0.6084593755237648,0.8120763540087068,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7546202990475013,0.25533203336851157,0.5308119039369685,0.978428694158034,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7059887944810895,0.27857549450750246,0.4618066073880068,0.9501709815741723,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8023250075483925,0.2816657951184346,0.555434052538424,1.049215962558361,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7102678647662358,0.11614831766975574,0.6084593755237648,0.8120763540087068,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7979743512797544,0.06488255756437986,0.7411022820466997,0.854846420512809,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8323439434338085,0.060615857690916305,0.7792118015357623,0.8854760853318546,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8034495946866684,0.05188182295846361,0.7579731717774287,0.8489260175959081,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,3,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8258083352364174,0.14343595819837118,0.700081174480262,0.9515354959925728,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,4,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8112979487886024,0.07180411950438954,0.7483588630162796,0.8742370345609252,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7999277957905558,0.059154968656079825,0.7480761795907852,0.8517794119903265,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7979743512797544,0.06488255756437986,0.7411022820466997,0.854846420512809,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8323439434338085,0.060615857690916305,0.7792118015357623,0.8854760853318546,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8034495946866684,0.05188182295846361,0.7579731717774287,0.8489260175959081,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,3,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8258083352364174,0.14343595819837118,0.700081174480262,0.9515354959925728,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,4,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8112979487886024,0.07180411950438954,0.7483588630162796,0.8742370345609252,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7999277957905558,0.059154968656079825,0.7480761795907852,0.8517794119903265,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7934117023027984,0.06490730981417467,0.736517936766194,0.8503054678394029,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8254982211925501,0.05718771031981271,0.7753709829535045,0.8756254594315958,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7942908396707862,0.05332322333096197,0.7475509736289921,0.8410307057125802,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,3,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8194460939073996,0.14065867249674507,0.6961533314029796,0.9427388564118196,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,4,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8054352844895032,0.06843579030521446,0.745448669436682,0.8654218995423244,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.793608548422108,0.059313452423917806,0.7416180150748767,0.8455990817693394,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7934117023027984,0.06490730981417467,0.736517936766194,0.8503054678394029,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8254982211925501,0.05718771031981271,0.7753709829535045,0.8756254594315958,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7942908396707862,0.05332322333096197,0.7475509736289921,0.8410307057125802,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,3,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8194460939073996,0.14065867249674507,0.6961533314029796,0.9427388564118196,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,4,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8054352844895032,0.06843579030521446,0.745448669436682,0.8654218995423244,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.793608548422108,0.059313452423917806,0.7416180150748767,0.8455990817693394,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6752681245745686,0.13371751912796356,0.5580595512538887,0.7924766978952485,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8154007102927154,0.3304939157251742,0.5257100205017775,1.1050914000836534,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6564216372384186,0.1562287895023425,0.5194810654374792,0.7933622090393581,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,3,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8184403289101407,0.4876265814285843,0.3910167848957616,1.24586387292452,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,4,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.9447934977938435,0.44122249836811944,0.5580449259689086,1.3315420696187783,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6835773292715179,0.1327429253837953,0.5672230250329012,0.7999316335101346,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6752681245745686,0.13371751912796356,0.5580595512538887,0.7924766978952485,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8154007102927154,0.3304939157251742,0.5257100205017775,1.1050914000836534,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6564216372384186,0.1562287895023425,0.5194810654374792,0.7933622090393581,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,3,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8184403289101407,0.4876265814285843,0.3910167848957616,1.24586387292452,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,4,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.9447934977938435,0.44122249836811944,0.5580449259689086,1.3315420696187783,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6835773292715179,0.1327429253837953,0.5672230250329012,0.7999316335101346,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6860377591095536,0.16886914434873856,0.53801742777168,0.8340580904474271,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8238498518800776,0.3380752943630178,0.5275137907141656,1.1201859130459897,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6646416739708477,0.1745034834551591,0.5116826266548795,0.8176007212868159,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,3,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8322091946366841,0.49792706957978994,0.39575687467295434,1.2686615146004139,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,4,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.9543415805066952,0.4443319856132616,0.5648674229384802,1.34381573807491,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6932768985594266,0.16530056992668327,0.5483845606178224,0.8381692365010309,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6860377591095536,0.16886914434873856,0.53801742777168,0.8340580904474271,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8238498518800776,0.3380752943630178,0.5275137907141656,1.1201859130459897,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,2,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6646416739708477,0.1745034834551591,0.5116826266548795,0.8176007212868159,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,3,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8322091946366841,0.49792706957978994,0.39575687467295434,1.2686615146004139,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,4,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.9543415805066952,0.4443319856132616,0.5648674229384802,1.34381573807491,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.6932768985594266,0.16530056992668327,0.5483845606178224,0.8381692365010309,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8975521888915665,0.26852835145497744,0.6621767109777672,1.1329276668053658,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7953325926447026,0.10441920377778831,0.7038051250257159,0.8868600602636892,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,3,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8958038798816474,0.24763361181977578,0.6787434487808643,1.1128643109824305,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,4,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8565323716228503,0.22695394069789035,0.6575984714713703,1.0554662717743304,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.814466352584142,0.13554540386853986,0.6956555676457565,0.9332771375225275,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,0,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8975521888915665,0.26852835145497744,0.6621767109777672,1.1329276668053658,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,1,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.7953325926447026,0.10441920377778831,0.7038051250257159,0.8868600602636892,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,3,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8958038798816474,0.24763361181977578,0.6787434487808643,1.1128643109824305,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,4,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.8565323716228503,0.22695394069789035,0.6575984714713703,1.0554662717743304,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,linear_logit_attribution_fallback,1.0,0.0,1.0,1.0,5,0.814466352584142,0.13554540386853986,0.6956555676457565,0.9332771375225275,5
