dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,cell,count_mean,count_std,count_ci95_low,count_ci95_high,count_n
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,isotonic,calib_f1_optimal,FN,3028.2,102.71173253333818,2938.169196915722,3118.230803084278,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,isotonic,calib_f1_optimal,FP,6217.2,315.4634685664887,5940.684078028045,6493.715921971954,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,isotonic,calib_f1_optimal,TN,37449.8,315.4634685664887,37173.284078028046,37726.31592197196,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,isotonic,calib_f1_optimal,TP,4040.8,102.71173253333818,3950.769196915722,4130.830803084278,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,isotonic,fixed_0p5,FN,5927.4,111.31621624902635,5829.827034399891,6024.972965600108,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,isotonic,fixed_0p5,FP,909.4,142.39136209756546,784.5884680968942,1034.211531903106,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,isotonic,fixed_0p5,TN,42757.6,142.39136209756546,42632.78846809689,42882.411531903104,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,isotonic,fixed_0p5,TP,1141.6,111.31621624902635,1044.0270343998911,1239.172965600109,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,none,calib_f1_optimal,FN,3000.0,90.83776747586876,2920.377186183858,3079.622813816142,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,none,calib_f1_optimal,FP,6299.4,337.9590211845217,6003.16585676867,6595.634143231329,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,none,calib_f1_optimal,TN,37367.6,337.9590211845217,37071.365856768665,37663.83414323133,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,none,calib_f1_optimal,TP,4069.0,90.83776747586876,3989.377186183858,4148.622813816142,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,none,fixed_0p5,FN,5749.6,97.22293967989242,5664.380335978132,5834.819664021868,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,none,fixed_0p5,FP,1092.6,61.747874457344686,1038.4756016569236,1146.7243983430762,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,none,fixed_0p5,TN,42574.4,61.747874457344686,42520.275601656926,42628.52439834308,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,none,fixed_0p5,TP,1319.4,97.22293967989242,1234.1803359781325,1404.6196640218675,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,sigmoid,calib_f1_optimal,FN,3038.2,29.414282245195107,3012.417244833028,3063.9827551669714,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,sigmoid,calib_f1_optimal,FP,6170.2,86.92352961080216,6094.008166946844,6246.391833053156,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,sigmoid,calib_f1_optimal,TN,37496.8,86.92352961080215,37420.60816694685,37572.99183305316,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,sigmoid,calib_f1_optimal,TP,4030.8,29.414282245195107,4005.0172448330286,4056.582755166972,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,sigmoid,fixed_0p5,FN,5594.2,76.84855236112128,5526.839273875647,5661.560726124352,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,sigmoid,fixed_0p5,FP,1298.2,81.34310050643508,1226.8996287246694,1369.5003712753307,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,sigmoid,fixed_0p5,TN,42368.8,81.34310050643509,42297.49962872468,42440.10037127533,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,mlp,sigmoid,fixed_0p5,TP,1474.8,76.84855236112128,1407.4392738756476,1542.1607261243523,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,isotonic,calib_f1_optimal,FN,2959.6,191.402194344788,2791.828579501752,3127.371420498248,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,isotonic,calib_f1_optimal,FP,6486.2,538.085216299426,6014.547512437388,6957.852487562612,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,isotonic,calib_f1_optimal,TN,37180.8,538.085216299426,36709.14751243739,37652.452487562616,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,isotonic,calib_f1_optimal,TP,4109.4,191.40219434478803,3941.628579501752,4277.171420498248,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,isotonic,fixed_0p5,FN,6035.4,139.3818496074722,5913.226422103631,6157.573577896368,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,isotonic,fixed_0p5,FP,781.0,171.8909538050214,630.3309358892808,931.6690641107192,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,isotonic,fixed_0p5,TN,42886.0,171.8909538050214,42735.33093588928,43036.66906411072,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,isotonic,fixed_0p5,TP,1033.6,139.38184960747222,911.4264221036316,1155.7735778963684,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,FN,2983.0,171.95929750961415,2832.271029990914,3133.728970009086,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,FP,6408.6,476.95733561818713,5990.528462274697,6826.671537725304,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,TN,37258.4,476.95733561818713,36840.3284622747,37676.4715377253,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,TP,4086.0,171.95929750961415,3935.271029990914,4236.728970009086,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,FN,2603.6,50.801574778740864,2559.0704563688328,2648.129543631167,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,FP,7755.4,144.3530394553575,7628.868982079492,7881.931017920508,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,TN,35911.6,144.3530394553575,35785.06898207949,36038.13101792051,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,TP,4465.4,50.801574778740864,4420.8704563688325,4509.929543631167,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,sigmoid,calib_f1_optimal,FN,2899.6,278.4453267699065,2655.531909959536,3143.668090040464,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,sigmoid,calib_f1_optimal,FP,6669.8,805.19233727104,5964.017797968807,7375.582202031193,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,sigmoid,calib_f1_optimal,TN,36997.2,805.1923372710398,36291.4177979688,37702.98220203119,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,sigmoid,calib_f1_optimal,TP,4169.4,278.44532676990644,3925.331909959536,4413.468090040464,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,sigmoid,fixed_0p5,FN,5803.8,44.07039822828925,5765.170592756295,5842.429407243705,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,sigmoid,fixed_0p5,FP,1047.2,85.13929762453999,972.5721152383372,1121.8278847616627,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,sigmoid,fixed_0p5,TN,42619.8,85.13929762453998,42545.17211523834,42694.42788476167,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,random_forest,sigmoid,fixed_0p5,TP,1265.2,44.07039822828924,1226.5705927562951,1303.829407243705,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,FN,2879.2,209.64064491410056,2695.4418727130687,3062.958127286931,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,FP,6582.2,609.2472404533319,6048.171248054939,7116.228751945061,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,TN,37084.8,609.2472404533319,36550.77124805494,37618.82875194507,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,TP,4189.8,209.64064491410056,4006.041872713069,4373.558127286931,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,fixed_0p5,FN,5962.6,49.145701744913566,5919.521893077806,6005.678106922194,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,fixed_0p5,FP,811.6,27.263528751795867,787.7024633905501,835.49753660945,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,fixed_0p5,TN,42855.4,27.26352875179587,42831.50246339055,42879.297536609454,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,isotonic,fixed_0p5,TP,1106.4,49.14570174491356,1063.321893077806,1149.4781069221942,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,FN,2767.4,118.79099292454794,2663.2751037647577,2871.5248962352425,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,FP,6912.4,312.1823185255693,6638.760132846107,7186.039867153892,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,TN,36754.6,312.1823185255693,36480.96013284611,37028.23986715389,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,TP,4301.6,118.79099292454794,4197.475103764758,4405.724896235242,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,FN,1488.0,53.75872022286245,1440.8784041017284,1535.1215958982716,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,FP,12573.6,163.85450863494725,12429.975190666792,12717.224809333207,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,TN,31093.4,163.85450863494725,30949.775190666795,31237.02480933321,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,TP,5581.0,53.75872022286245,5533.878404101729,5628.121595898271,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,FN,2751.6,173.8973835340831,2599.172222688908,2904.0277773110924,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,FP,6991.0,530.2046774595638,6526.255109291129,7455.744890708871,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,TN,36676.0,530.2046774595638,36211.25510929113,37140.74489070887,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,TP,4317.4,173.8973835340831,4164.972222688907,4469.827777311092,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,sigmoid,fixed_0p5,FN,6135.6,86.97585871953206,6059.36229846067,6211.837701539331,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,sigmoid,fixed_0p5,FP,641.0,94.47751055145346,558.1868107123026,723.8131892876974,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,sigmoid,fixed_0p5,TN,43026.0,94.47751055145346,42943.1868107123,43108.8131892877,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,xgboost,sigmoid,fixed_0p5,TP,933.4,86.97585871953206,857.1622984606697,1009.6377015393302,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,FN,9.2,5.890670590009257,4.036599570050758,14.36340042994924,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,FP,31.8,10.779610382569492,22.351254898135945,41.24874510186406,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,TN,68.2,10.779610382569492,58.75125489813595,77.64874510186405,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,TP,44.8,5.890670590009257,39.63659957005076,49.96340042994924,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,FN,26.8,2.949576240750525,24.21458243217851,29.38541756782149,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,FP,11.0,6.745368781616021,5.087423573432645,16.912576426567355,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,TN,89.0,6.745368781616021,83.08742357343264,94.91257642656736,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,TP,27.2,2.949576240750525,24.61458243217851,29.78541756782149,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,FN,10.0,6.59545297913646,4.218830568128971,15.781169431871028,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,FP,29.6,13.126309458488324,18.09428246479169,41.10571753520831,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,TN,70.4,13.126309458488322,58.8942824647917,81.90571753520831,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,TP,44.0,6.59545297913646,38.21883056812897,49.78116943187103,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FN,53.2,0.8366600265340756,52.46663515219231,53.933364847807695,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FP,0.2,0.447213595499958,-0.192,0.5920000000000001,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TN,99.8,0.4472135954999579,99.408,100.192,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TP,0.8,0.8366600265340756,0.0666351521923075,1.5333648478076929,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FN,10.4,6.655824516917495,4.565912582074212,16.23408741792579,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FP,28.2,11.903780911962384,17.76587598310237,38.63412401689763,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TN,71.8,11.903780911962384,61.36587598310236,82.23412401689762,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TP,43.6,6.655824516917495,37.765912582074215,49.43408741792579,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FN,18.0,8.94427190999916,10.16,25.84,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FP,18.2,9.57601169589929,9.80625566269737,26.59374433730263,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TN,81.8,9.57601169589929,73.40625566269736,90.19374433730265,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TP,36.0,8.94427190999916,28.16,43.84,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FN,10.0,6.59545297913646,4.218830568128971,15.781169431871028,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FP,29.8,12.853015210447705,18.53383543525127,41.06616456474873,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TN,70.2,12.853015210447705,58.93383543525127,81.46616456474874,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TP,44.0,6.59545297913646,38.21883056812897,49.78116943187103,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FN,38.2,1.6431676725154984,36.7597000312435,39.64029996875651,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FP,5.0,1.4142135623730951,3.7603871572139953,6.239612842786005,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TN,95.0,1.4142135623730951,93.760387157214,96.239612842786,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TP,15.8,1.6431676725154984,14.359700031243491,17.24029996875651,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FN,10.0,6.59545297913646,4.218830568128971,15.781169431871028,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FP,29.8,12.853015210447705,18.53383543525127,41.06616456474873,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TN,70.2,12.853015210447705,58.93383543525127,81.46616456474874,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TP,44.0,6.59545297913646,38.21883056812897,49.78116943187103,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FN,31.8,4.08656334834051,28.217969291030577,35.382030708969424,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FP,7.6,2.3021728866442674,5.582056492366548,9.617943507633452,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TN,92.4,2.3021728866442674,90.38205649236656,94.41794350763344,5
pima,showcase,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TP,22.2,4.08656334834051,18.617969291030576,25.782030708969423,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FN,9.2,5.890670590009257,4.036599570050758,14.36340042994924,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FP,31.8,10.779610382569492,22.351254898135945,41.24874510186406,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TN,68.2,10.779610382569492,58.75125489813595,77.64874510186405,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TP,44.8,5.890670590009257,39.63659957005076,49.96340042994924,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FN,26.8,2.949576240750525,24.21458243217851,29.38541756782149,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FP,11.0,6.745368781616021,5.087423573432645,16.912576426567355,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,TN,89.0,6.745368781616021,83.08742357343264,94.91257642656736,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,TP,27.2,2.949576240750525,24.61458243217851,29.78541756782149,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,FN,10.0,6.59545297913646,4.218830568128971,15.781169431871028,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,FP,29.6,13.126309458488324,18.09428246479169,41.10571753520831,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,TN,70.4,13.126309458488322,58.8942824647917,81.90571753520831,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,TP,44.0,6.59545297913646,38.21883056812897,49.78116943187103,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,FN,53.2,0.8366600265340756,52.46663515219231,53.933364847807695,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,FP,0.2,0.447213595499958,-0.192,0.5920000000000001,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,TN,99.8,0.4472135954999579,99.408,100.192,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,TP,0.8,0.8366600265340756,0.0666351521923075,1.5333648478076929,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,FN,10.4,6.655824516917495,4.565912582074212,16.23408741792579,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,FP,28.2,11.903780911962384,17.76587598310237,38.63412401689763,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,TN,71.8,11.903780911962384,61.36587598310236,82.23412401689762,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,TP,43.6,6.655824516917495,37.765912582074215,49.43408741792579,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,FN,18.0,8.94427190999916,10.16,25.84,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,FP,18.2,9.57601169589929,9.80625566269737,26.59374433730263,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,TN,81.8,9.57601169589929,73.40625566269736,90.19374433730265,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,TP,36.0,8.94427190999916,28.16,43.84,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,FN,10.0,6.59545297913646,4.218830568128971,15.781169431871028,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,FP,29.8,12.853015210447705,18.53383543525127,41.06616456474873,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,TN,70.2,12.853015210447705,58.93383543525127,81.46616456474874,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,TP,44.0,6.59545297913646,38.21883056812897,49.78116943187103,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,FN,38.2,1.6431676725154984,36.7597000312435,39.64029996875651,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,FP,5.0,1.4142135623730951,3.7603871572139953,6.239612842786005,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,TN,95.0,1.4142135623730951,93.760387157214,96.239612842786,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,TP,15.8,1.6431676725154984,14.359700031243491,17.24029996875651,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,FN,10.0,6.59545297913646,4.218830568128971,15.781169431871028,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,FP,29.8,12.853015210447705,18.53383543525127,41.06616456474873,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,TN,70.2,12.853015210447705,58.93383543525127,81.46616456474874,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,TP,44.0,6.59545297913646,38.21883056812897,49.78116943187103,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,FN,31.8,4.08656334834051,28.217969291030577,35.382030708969424,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,FP,7.6,2.3021728866442674,5.582056492366548,9.617943507633452,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,TN,92.4,2.3021728866442674,90.38205649236656,94.41794350763344,5
pima,showcase,3,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,TP,22.2,4.08656334834051,18.617969291030576,25.782030708969423,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,FN,6.2,3.5637059362410928,3.0762740197001914,9.323725980299807,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,FP,36.4,5.366563145999495,31.696,41.104,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,TN,63.6,5.366563145999495,58.896,68.304,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,TP,47.8,3.5637059362410923,44.67627401970019,50.92372598029981,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,FN,26.2,18.21263297823793,10.23592332767097,42.16407667232903,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,FP,19.8,21.730163368000717,0.7526719984140549,38.84732800158595,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,TN,80.2,21.730163368000717,61.15267199841406,99.24732800158594,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,TP,27.8,18.21263297823793,11.83592332767097,43.76407667232903,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,FN,9.0,4.847679857416329,4.750821255818955,13.249178744181044,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,FP,32.6,7.197221686178633,26.29135703974302,38.90864296025698,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,TN,67.4,7.197221686178632,61.09135703974302,73.708642960257,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,TP,45.0,4.847679857416329,40.75082125581896,49.24917874418104,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FN,39.8,22.98260211551338,19.654861032993587,59.94513896700641,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FP,21.2,44.08174225232029,-17.439350719182638,59.83935071918263,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TN,78.8,44.08174225232029,40.16064928081736,117.43935071918264,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TP,14.2,22.982602115513377,-5.945138967006407,34.345138967006406,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FN,10.8,6.016643582596529,5.526179373547106,16.073820626452896,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FP,28.8,11.077003204838393,19.09057859602335,38.50942140397665,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TN,71.2,11.077003204838393,61.49057859602335,80.90942140397665,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TP,43.2,6.016643582596529,37.92617937354711,48.4738206264529,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FN,22.2,3.5637059362410923,19.07627401970019,25.32372598029981,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FP,13.2,7.049822692805827,7.020557953989696,19.379442046010304,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TN,86.8,7.049822692805826,80.62055795398969,92.9794420460103,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TP,31.8,3.5637059362410923,28.67627401970019,34.92372598029981,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FN,8.8,4.494441010848846,4.860448756520612,12.73955124347939,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FP,32.6,7.197221686178633,26.29135703974302,38.90864296025698,5
