dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,contribution_mean,contribution_std,contribution_ci95_low,contribution_ci95_high,contribution_n
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Stroke,linear_shap_approximation,18.0,1.0,17.123461352820083,18.876538647179917,5,-0.00443995255999084,0.0017305634693164282,-0.005956858322244447,-0.002923046797737233,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Stroke,linear_shap_approximation,18.0,1.0,17.123461352820083,18.876538647179917,5,-0.004461990075144221,0.001746538858057719,-0.005992898883033291,-0.0029310812672551497,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Stroke,linear_shap_approximation,18.0,1.0,17.123461352820083,18.876538647179917,5,-0.004461990075144221,0.001746538858057719,-0.005992898883033291,-0.0029310812672551497,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Veggies,linear_shap_approximation,18.2,0.8366600265340756,17.466635152192307,18.93336484780769,5,-0.0047599587382327205,0.004566601624897951,-0.008762761548730385,-0.000757155927735057,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Veggies,linear_shap_approximation,18.2,0.8366600265340756,17.466635152192307,18.93336484780769,5,-0.0047599587382327205,0.004566601624897951,-0.008762761548730385,-0.000757155927735057,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Veggies,linear_shap_approximation,18.2,0.8366600265340756,17.466635152192307,18.93336484780769,5,-0.004767934771896441,0.004559312465841026,-0.008764348352775267,-0.0007715211910176139,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Veggies,linear_shap_approximation,18.2,0.8366600265340756,17.466635152192307,18.93336484780769,5,-0.004767934771896441,0.004559312465841026,-0.008764348352775267,-0.0007715211910176139,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Veggies,linear_shap_approximation,18.2,2.9495762407505253,15.614582432178507,20.78541756782149,5,-0.00438866311559548,0.004978146972328025,-0.00875220132818269,-2.512490300827109e-05,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Veggies,linear_shap_approximation,18.2,2.9495762407505253,15.614582432178507,20.78541756782149,5,-0.00438866311559548,0.004978146972328025,-0.00875220132818269,-2.512490300827109e-05,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Veggies,linear_shap_approximation,18.2,2.9495762407505253,15.614582432178507,20.78541756782149,5,-0.00442588118243614,0.004968263654094291,-0.008780756284629104,-7.100608024317688e-05,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Veggies,linear_shap_approximation,18.2,2.9495762407505253,15.614582432178507,20.78541756782149,5,-0.00442588118243614,0.004968263654094291,-0.008780756284629104,-7.100608024317688e-05,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,global,Veggies,linear_shap_approximation,18.2,2.16794833886788,16.2997094958928,20.1002905041072,5,-0.0046593929231358204,0.003210473399049558,-0.007473496933145831,-0.0018452889131258094,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,global,Veggies,linear_shap_approximation,18.2,2.16794833886788,16.2997094958928,20.1002905041072,5,-0.0046593929231358204,0.003210473399049558,-0.007473496933145831,-0.0018452889131258094,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,global,Veggies,linear_shap_approximation,18.2,2.16794833886788,16.2997094958928,20.1002905041072,5,-0.0046856816987263395,0.0031227741215426232,-0.007422913902671765,-0.0019484494947809134,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,Veggies,linear_shap_approximation,18.2,2.16794833886788,16.2997094958928,20.1002905041072,5,-0.0046856816987263395,0.0031227741215426232,-0.007422913902671765,-0.0019484494947809134,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,global,Stroke,linear_shap_approximation,18.4,1.3416407864998738,17.224,19.575999999999997,5,-0.00465765673645818,0.0010347741191372834,-0.005564676242983565,-0.0037506372299327944,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,global,Stroke,linear_shap_approximation,18.4,1.3416407864998738,17.224,19.575999999999997,5,-0.00465765673645818,0.0010347741191372834,-0.005564676242983565,-0.0037506372299327944,5
cdc,audit,3,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,global,Stroke,linear_shap_approximation,18.4,1.3416407864998738,17.224,19.575999999999997,5,-0.0046740776751657,0.0010321965826833735,-0.005578837871374718,-0.003769317478956682,5
cdc,audit,3,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,global,Stroke,linear_shap_approximation,18.4,1.3416407864998738,17.224,19.575999999999997,5,-0.0046740776751657,0.0010321965826833735,-0.005578837871374718,-0.003769317478956682,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,18.4,0.8944271909999159,17.616,19.183999999999997,5,0.0046266298174307,0.0010198790515129894,0.0037326664133303664,0.005520593221531033,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,18.4,0.8944271909999159,17.616,19.183999999999997,5,0.0046266298174307,0.0010198790515129894,0.0037326664133303664,0.005520593221531033,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Smoker,linear_shap_approximation,18.4,2.701851217221259,16.031722989175464,20.768277010824534,5,0.0032334827288911113,0.006607110116958277,-0.0025579046347962435,0.009024870092578467,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Smoker,linear_shap_approximation,18.4,2.701851217221259,16.031722989175464,20.768277010824534,5,0.0032334827288911113,0.006607110116958277,-0.0025579046347962435,0.009024870092578467,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Smoker,linear_shap_approximation,18.4,2.701851217221259,16.031722989175464,20.768277010824534,5,0.003222299222435645,0.006587566484750166,-0.00255195739231503,0.00899655583718632,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Smoker,linear_shap_approximation,18.4,2.701851217221259,16.031722989175464,20.768277010824534,5,0.003222299222435645,0.006587566484750166,-0.00255195739231503,0.00899655583718632,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,18.4,0.8944271909999159,17.616,19.183999999999997,5,0.004856497250636379,0.0023737457235300475,0.002775817385384237,0.006937177115888522,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Veggies,linear_shap_approximation,18.4,1.6733200530681511,16.933270304384614,19.866729695615383,5,-0.00630358127800134,0.005422347936542679,-0.011056478802837277,-0.001550683753165403,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,18.4,0.8944271909999159,17.616,19.183999999999997,5,0.004856497250636379,0.0023737457235300475,0.002775817385384237,0.006937177115888522,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Veggies,linear_shap_approximation,18.4,1.6733200530681511,16.933270304384614,19.866729695615383,5,-0.00630358127800134,0.005422347936542679,-0.011056478802837277,-0.001550683753165403,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,18.4,0.8944271909999159,17.616,19.183999999999997,5,0.00487128529679876,0.00236175761750084,0.002801113469787709,0.006941457123809811,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Veggies,linear_shap_approximation,18.4,1.6733200530681511,16.933270304384614,19.866729695615383,5,-0.00628816435443762,0.005384744779055266,-0.011008101258479846,-0.001568227450395393,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,18.4,0.8944271909999159,17.616,19.183999999999997,5,0.00487128529679876,0.00236175761750084,0.002801113469787709,0.006941457123809811,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Veggies,linear_shap_approximation,18.4,1.6733200530681511,16.933270304384614,19.866729695615383,5,-0.00628816435443762,0.005384744779055266,-0.011008101258479846,-0.001568227450395393,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,18.4,1.5165750888103102,17.070663323307446,19.72933667669255,5,0.0049288435484998,0.00282387251314747,0.0024536101560169625,0.007404076940982637,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,global,Stroke,linear_shap_approximation,18.4,2.1908902300206647,16.479600041657985,20.320399958342012,5,-0.004309119829233961,0.002192298790234116,-0.006230754445039943,-0.0023874852134279792,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,18.4,1.5165750888103102,17.070663323307446,19.72933667669255,5,0.0049288435484998,0.00282387251314747,0.0024536101560169625,0.007404076940982637,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,global,Stroke,linear_shap_approximation,18.4,2.1908902300206647,16.479600041657985,20.320399958342012,5,-0.004309119829233961,0.002192298790234116,-0.006230754445039943,-0.0023874852134279792,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,18.4,1.5165750888103102,17.070663323307446,19.72933667669255,5,0.00492364371658242,0.0027689680934234497,0.0024965361698886745,0.007350751263276166,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,global,Stroke,linear_shap_approximation,18.4,2.1908902300206647,16.479600041657985,20.320399958342012,5,-0.00432323174109122,0.002204050951687598,-0.0062551675805990765,-0.0023912959015833634,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,18.4,1.5165750888103102,17.070663323307446,19.72933667669255,5,0.00492364371658242,0.0027689680934234497,0.0024965361698886745,0.007350751263276166,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,Stroke,linear_shap_approximation,18.4,2.1908902300206647,16.479600041657985,20.320399958342012,5,-0.00432323174109122,0.002204050951687598,-0.0062551675805990765,-0.0023912959015833634,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,18.6,1.1401754250991378,17.600592175335816,19.599407824664187,5,0.00464560803794722,0.0010156644440853385,0.0037553389001399144,0.005535877175754525,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,18.6,1.1401754250991378,17.600592175335816,19.599407824664187,5,0.00464560803794722,0.0010156644440853385,0.0037553389001399144,0.005535877175754525,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Stroke,linear_shap_approximation,18.6,1.140175425099138,17.600592175335816,19.599407824664187,5,-0.00478736160773308,0.0010836520652895711,-0.005737224523055725,-0.0038374986924104362,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Stroke,linear_shap_approximation,18.6,1.140175425099138,17.600592175335816,19.599407824664187,5,-0.00478736160773308,0.0010836520652895711,-0.005737224523055725,-0.0038374986924104362,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Stroke,linear_shap_approximation,18.6,1.140175425099138,17.600592175335816,19.599407824664187,5,-0.00477034542522188,0.0010836233038826503,-0.005720183130059811,-0.003820507720383949,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Stroke,linear_shap_approximation,18.6,1.140175425099138,17.600592175335816,19.599407824664187,5,-0.00477034542522188,0.0010836233038826503,-0.005720183130059811,-0.003820507720383949,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,18.6,0.5477225575051661,18.119900010414497,19.080099989585506,5,0.0037826483212895596,0.001499138962567611,0.002468595083105841,0.005096701559473279,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,18.6,0.5477225575051661,18.119900010414497,19.080099989585506,5,0.0037826483212895596,0.001499138962567611,0.002468595083105841,0.005096701559473279,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,18.6,0.5477225575051661,18.119900010414497,19.080099989585506,5,0.0037950007111957596,0.0014838285075032998,0.002494367678581821,0.005095633743809698,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,18.6,0.5477225575051661,18.119900010414497,19.080099989585506,5,0.0037950007111957596,0.0014838285075032998,0.002494367678581821,0.005095633743809698,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,19.0,0.7071067811865476,18.380193578607,19.619806421393,5,0.00435414358967836,0.0017824772929333,0.002791733354701684,0.005916553824655037,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,19.0,0.7071067811865476,18.380193578607,19.619806421393,5,0.00435414358967836,0.0017824772929333,0.002791733354701684,0.005916553824655037,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,19.0,0.7071067811865476,18.380193578607,19.619806421393,5,0.0043774855957971395,0.001778804316401365,0.002818294866700889,0.00593667632489339,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,19.0,0.7071067811865476,18.380193578607,19.619806421393,5,0.0043774855957971395,0.001778804316401365,0.002818294866700889,0.00593667632489339,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,19.2,1.30384048104053,18.05713342861032,20.342866571389678,5,0.00409047344709364,0.0011166333415034099,0.0031117011685362498,0.00506924572565103,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,19.2,1.30384048104053,18.05713342861032,20.342866571389678,5,0.00409047344709364,0.0011166333415034099,0.0031117011685362498,0.00506924572565103,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,AnyHealthcare,linear_shap_approximation,19.2,1.30384048104053,18.05713342861032,20.342866571389678,5,0.00409578272165334,0.0011148923748569475,0.0031185364676450254,0.005073028975661654,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,AnyHealthcare,linear_shap_approximation,19.2,1.30384048104053,18.05713342861032,20.342866571389678,5,0.00409578272165334,0.0011148923748569475,0.0031185364676450254,0.005073028975661654,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Stroke,linear_shap_approximation,19.2,1.3038404810405297,18.05713342861032,20.342866571389678,5,-0.00356127589359816,0.0023890427349448976,-0.00565536418054177,-0.001467187606654549,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Stroke,linear_shap_approximation,19.2,1.3038404810405297,18.05713342861032,20.342866571389678,5,-0.00356127589359816,0.0023890427349448976,-0.00565536418054177,-0.001467187606654549,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Stroke,linear_shap_approximation,19.2,1.3038404810405297,18.05713342861032,20.342866571389678,5,-0.0035945649174723994,0.0023591539432442294,-0.005662454523372864,-0.0015266753115719348,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Stroke,linear_shap_approximation,19.2,1.3038404810405297,18.05713342861032,20.342866571389678,5,-0.0035945649174723994,0.0023591539432442294,-0.005662454523372864,-0.0015266753115719348,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,19.6,1.3416407864998738,18.424000000000003,20.776,5,0.0004281866109982999,0.0037359628766137506,-0.00284652923478311,0.0037029024567797096,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,19.6,1.3416407864998738,18.424000000000003,20.776,5,0.0004281866109982999,0.0037359628766137506,-0.00284652923478311,0.0037029024567797096,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,19.6,1.3416407864998738,18.424000000000003,20.776,5,0.00045126709171965996,0.0036690793908988736,-0.0027648227939745546,0.0036673569774138748,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,19.6,1.3416407864998738,18.424000000000003,20.776,5,0.00045126709171965996,0.0036690793908988736,-0.0027648227939745546,0.0036673569774138748,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,global,Smoker,linear_shap_approximation,19.8,2.16794833886788,17.8997094958928,21.7002905041072,5,-0.0014243323432679802,0.0048980190773466855,-0.005717635359186872,0.002868970672650911,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,global,Smoker,linear_shap_approximation,19.8,2.16794833886788,17.8997094958928,21.7002905041072,5,-0.0014243323432679802,0.0048980190773466855,-0.005717635359186872,0.002868970672650911,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,global,Smoker,linear_shap_approximation,19.8,2.16794833886788,17.8997094958928,21.7002905041072,5,-0.00141645158959794,0.004795114308699136,-0.005619554598818146,0.002786651419622266,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,global,Smoker,linear_shap_approximation,19.8,2.16794833886788,17.8997094958928,21.7002905041072,5,-0.00141645158959794,0.004795114308699136,-0.005619554598818146,0.002786651419622266,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.0,1.224744871391589,18.926463787289876,21.073536212710124,5,-0.00094241325598494,0.0021700331831191345,-0.002844531206651716,0.0009597046946818363,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.0,1.224744871391589,18.926463787289876,21.073536212710124,5,-0.00094241325598494,0.0021700331831191345,-0.002844531206651716,0.0009597046946818363,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.0,1.224744871391589,18.926463787289876,21.073536212710124,5,-0.0009356497407326201,0.0021960451857720225,-0.0028605682170151996,0.0009892687355499592,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.0,1.224744871391589,18.926463787289876,21.073536212710124,5,-0.0009356497407326201,0.0021960451857720225,-0.0028605682170151996,0.0009892687355499592,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.0,1.4142135623730951,18.760387157213994,21.239612842786006,5,-0.001869691452273721,0.0031342794993651424,-0.004617008564530992,0.0008776256599835502,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.0,1.4142135623730951,18.760387157213994,21.239612842786006,5,-0.001869691452273721,0.0031342794993651424,-0.004617008564530992,0.0008776256599835502,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.0,1.4142135623730951,18.760387157213994,21.239612842786006,5,-0.001837616992486421,0.0030966927626087603,-0.004551987877355345,0.000876753892382503,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.0,1.4142135623730951,18.760387157213994,21.239612842786006,5,-0.001837616992486421,0.0030966927626087603,-0.004551987877355345,0.000876753892382503,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.0,1.7320508075688772,18.481790528286695,21.518209471713305,5,-0.0009671863008583797,0.00195923273447713,-0.002684529511447574,0.0007501569097308144,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.0,1.7320508075688772,18.481790528286695,21.518209471713305,5,-0.0009671863008583797,0.00195923273447713,-0.002684529511447574,0.0007501569097308144,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.0,1.7320508075688772,18.481790528286695,21.518209471713305,5,-0.00105434195986792,0.0019515257609629747,-0.0027649297103191648,0.0006562457905833247,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.0,1.7320508075688772,18.481790528286695,21.518209471713305,5,-0.00105434195986792,0.0019515257609629747,-0.0027649297103191648,0.0006562457905833247,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.0,1.224744871391589,18.926463787289876,21.073536212710124,5,0.00059559780990006,0.0014992500847109227,-0.0007185528311368288,0.0019097484509369488,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.0,1.224744871391589,18.926463787289876,21.073536212710124,5,0.00059559780990006,0.0014992500847109227,-0.0007185528311368288,0.0019097484509369488,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.0,1.224744871391589,18.926463787289876,21.073536212710124,5,0.0006059835117551398,0.0014900863644125557,-0.0007001347742882833,0.001912101797798563,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.0,1.224744871391589,18.926463787289876,21.073536212710124,5,0.0006059835117551398,0.0014900863644125557,-0.0007001347742882833,0.001912101797798563,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.0,2.23606797749979,18.04,21.96,5,-0.00130335561294746,0.0015345718832789146,-0.002648467175517098,4.175594962217829e-05,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.0,2.23606797749979,18.04,21.96,5,-0.00130335561294746,0.0015345718832789146,-0.002648467175517098,4.175594962217829e-05,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.0,2.23606797749979,18.04,21.96,5,-0.0012886816699276,0.0015195864097155482,-0.0026206578857726546,4.3294545917454616e-05,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.0,2.23606797749979,18.04,21.96,5,-0.0012886816699276,0.0015195864097155482,-0.0026206578857726546,4.3294545917454616e-05,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.4,0.8944271909999159,19.616,21.183999999999997,5,-0.00015047143480854011,0.002544541878863683,-0.0023808607310003586,0.0020799178613832786,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.4,0.8944271909999159,19.616,21.183999999999997,5,-0.00015047143480854011,0.002544541878863683,-0.0023808607310003586,0.0020799178613832786,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.4,0.8944271909999159,19.616,21.183999999999997,5,-0.00014323459284044018,0.002545300325232829,-0.0023742886965866282,0.0020878195109057477,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.4,0.8944271909999159,19.616,21.183999999999997,5,-0.00014323459284044018,0.002545300325232829,-0.0023742886965866282,0.0020878195109057477,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.4,0.5477225575051661,19.919900010414494,20.880099989585503,5,0.0005827569607202399,0.001205868013305551,-0.0004742329563401425,0.0016397468777806224,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.4,0.5477225575051661,19.919900010414494,20.880099989585503,5,0.0005827569607202399,0.001205868013305551,-0.0004742329563401425,0.0016397468777806224,5
cdc,audit,3,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,global,NoDocbcCost,linear_shap_approximation,20.4,0.5477225575051661,19.919900010414494,20.880099989585503,5,0.0005865173773706401,0.0012154337107270316,-0.00047885724316689944,0.0016518919979081797,5
cdc,audit,3,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,global,NoDocbcCost,linear_shap_approximation,20.4,0.5477225575051661,19.919900010414494,20.880099989585503,5,0.0005865173773706401,0.0012154337107270316,-0.00047885724316689944,0.0016518919979081797,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.0002599647056130399,0.02191570160226287,-0.01946992414005929,0.018949994728833207,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.0002599647056130399,0.02191570160226287,-0.01946992414005929,0.018949994728833207,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.00020229301334140115,0.021639621227701016,-0.019170257329756274,0.018765671303073474,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.00020229301334140115,0.021639621227701016,-0.019170257329756274,0.018765671303073474,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,2.2,0.8366600265340756,1.4666351521923078,2.9333648478076926,5,0.01667805038545876,0.02940483243670996,-0.009096421659167148,0.04245252243008467,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,HighBP,single_feature_probability_delta,2.2,0.8366600265340756,1.4666351521923078,2.9333648478076926,5,0.01667805038545876,0.02940483243670996,-0.009096421659167148,0.04245252243008467,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.0042692689549008594,0.008730751372384686,-0.01192210995171514,0.0033835720419134203,5
