dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,group_feature,group_value,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,selection_rate_mean,selection_rate_std,selection_rate_ci95_low,selection_rate_ci95_high,selection_rate_n,true_positive_rate_mean,true_positive_rate_std,true_positive_rate_ci95_low,true_positive_rate_ci95_high,true_positive_rate_n,false_positive_rate_mean,false_positive_rate_std,false_positive_rate_ci95_low,false_positive_rate_ci95_high,false_positive_rate_n,demographic_parity_difference_mean,demographic_parity_difference_std,demographic_parity_difference_ci95_low,demographic_parity_difference_ci95_high,demographic_parity_difference_n,equalized_odds_difference_mean,equalized_odds_difference_std,equalized_odds_difference_ci95_low,equalized_odds_difference_ci95_high,equalized_odds_difference_n
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.0936568863613332,0.0156037426119706,0.0799796029212928,0.1073341698013735,5,0.3876732035575655,0.0414387164704526,0.3513505670816828,0.4239958400334482,5,0.07425422680897,0.0134639765359696,0.062452531030469,0.086055922587471,5,0.3438480845114172,0.0214979960299021,0.3250042601542875,0.3626919088685468,5,0.3976920826438977,0.0467525627056077,0.3567116545777301,0.4386725107100654,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.67996327344,5,0.2101873000230592,0.0233305723736335,0.1897371516767413,0.230637448369377,5,0.6017192657380759,0.0396533657998493,0.5669615581237455,0.6364769733524063,5,0.1518883047434583,0.0208895862458302,0.13357777507539,0.1701988344115266,5,0.0445416890802019,0.0081408016666362,0.0374059618003685,0.0516774163600353,5,0.0386513525573379,0.0080472326135289,0.0315976421687332,0.0457050629459427,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.51456296317,5,0.1520242146235324,0.0195307112307798,0.134904791422843,0.1691436378242218,5,0.5199227233338252,0.0437282461137027,0.4815932256417697,0.5582522210258807,5,0.1070261554195889,0.0168325456539566,0.0922717786234756,0.1217805322157022,5,0.3218699565651868,0.0340808776973521,0.2919967501336455,0.3517431629967281,5,0.3898722202247007,0.0512338625038472,0.3449637596957766,0.4347806807536248,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.0946471871906125,0.016652275828198,0.0800508238636969,0.1092435505175281,5,0.3906287785813392,0.0447663163139556,0.3513893722402763,0.4298681849224022,5,0.0751121717135202,0.0143585639490813,0.0625263354941461,0.0876980079328944,5,0.3445604064258992,0.0222433623783401,0.3250632396580563,0.3640575731937421,5,0.3904800963557923,0.045145715771136,0.3509081317277916,0.4300520609837929,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.67996327344,5,0.2115665746561812,0.0245792492390894,0.1900219127794517,0.2331112365329107,5,0.6037741972930075,0.0415044427857515,0.5673939491616287,0.6401544454243864,5,0.1531665571090094,0.0220245425744169,0.1338611943560734,0.1724719198619453,5,0.0447665963629563,0.008386049926494,0.0374158995052039,0.0521172932207086,5,0.0388827040055412,0.008232043650357,0.0316669996007312,0.0460984084103512,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,federated_isotonic,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.51456296317,5,0.1558959164080621,0.010149694545222,0.1469993168821038,0.1647925159340204,5,0.5317942129985248,0.025590417989919,0.5093632226328726,0.554225203364177,5,0.1099205804452359,0.0089541736712902,0.1020719011687891,0.1177692597216827,5,0.3219203121582809,0.0187184935467075,0.3055128291476038,0.338327795168958,5,0.4305679543104008,0.0512253897651171,0.3856669204644211,0.4754689881563806,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,federated_isotonic,calib_f1_optimal,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.0574289969776237,0.0082711627477748,0.0501790031720842,0.0646789907831632,5,0.267250006225188,0.0289571571804625,0.2418679388440491,0.2926320736063269,5,0.0435989283813552,0.006818106893668,0.0376225941884513,0.049575262574259,5,0.4438858655807191,0.0142717592813305,0.4313761170073842,0.456395614154054,5,0.6352413820105999,0.0641406414022813,0.579019630966592,0.6914631330546077,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,federated_isotonic,calib_f1_optimal,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.67996327344,5,0.2054274143631843,0.0144161381836725,0.1927911121021092,0.2180637166242595,5,0.604264183467375,0.0233302860740714,0.5838142860736879,0.6247140808610621,5,0.1460369917900116,0.0131458980182509,0.1345141041251287,0.1575598794548944,5,0.0474030938779593,0.0063614203404858,0.041827063098567,0.0529791246573516,5,0.0409558453680739,0.0066668758083151,0.0351120710661368,0.0467996196700109,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,federated_sigmoid,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.51456296317,5,0.1457613106641859,0.0130421187517129,0.1343293895371996,0.1571932317911722,5,0.5096173980526192,0.0299872986572931,0.4833323718549753,0.535902424250263,5,0.1012669276686623,0.0117602295901561,0.0909586319331815,0.111575223404143,5,0.3026128508672564,0.0279277034878859,0.278133139433143,0.3270925623013698,5,0.4196573329418337,0.0491732282770741,0.3765550979503779,0.4627595679332895,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,federated_sigmoid,calib_f1_optimal,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.0490189415860266,0.0117058694879531,0.0387582945809915,0.0592795885910617,5,0.235156867765351,0.0428291268633144,0.1976154828446843,0.2726982526860178,5,0.0367437238625447,0.009521452362317,0.0283978028896914,0.0450896448353981,5,0.4285878884712739,0.0184260203624639,0.4124367695098501,0.4447390074326976,5,0.6511408976007148,0.0431043760767517,0.6133582461068644,0.6889235490945652,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,federated_sigmoid,calib_f1_optimal,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.67996327344,5,0.192027864793894,0.0208957808005255,0.1737119053592333,0.2103438242285548,5,0.5787425235912871,0.036698884634052,0.5465745329011433,0.6109105142814308,5,0.134453614442013,0.0188345034900622,0.1179444442325284,0.1509627846514976,5,0.0444354073320416,0.0055832609711929,0.0395414633134997,0.0493293513505836,5,0.0378826131103744,0.0060044117090108,0.0326195141938467,0.043145712026902,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,global_isotonic,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.51456296317,5,0.1445783145044446,0.0084324464595726,0.1371869492923537,0.1519696797165355,5,0.5072368671652839,0.0199802349880676,0.4897234190185062,0.5247503153120616,5,0.1002189867033882,0.0075751425270796,0.0935790815205067,0.1068588918862696,5,0.3004793141799325,0.0160114788485173,0.2864446341707032,0.3145139941891617,5,0.4161353492405351,0.0509731570426672,0.3714554071238661,0.4608152913572041,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,global_isotonic,calib_f1_optimal,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.0479462437327516,0.006294612758646,0.0424287723807665,0.0534637150847366,5,0.231722181033266,0.0223989578120649,0.2120886288544386,0.2513557332120935,5,0.0358320545318566,0.0051173961761732,0.03134645901051,0.0403176500532032,5,0.4287644682616257,0.0132313472724638,0.4171666810230526,0.4403622555001988,5,0.6598057526233025,0.0416041748368233,0.6233380854947966,0.6962734197518085,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,global_isotonic,calib_f1_optimal,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.67996327344,5,0.1902037921845703,0.0127820022276249,0.1789998732437173,0.2014077111254233,5,0.5745558625548829,0.0192059176105523,0.5577211335146803,0.5913905915950854,5,0.1329788457147181,0.0121392262911476,0.1223383447236647,0.1436193467057715,5,0.0444761141206705,0.0046410705616776,0.040408036409071,0.0485441918322699,5,0.0376359626628699,0.0047732250963304,0.0334520463942472,0.0418198789314926,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,global_sigmoid,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.51456296317,5,0.1455255269234614,0.0132787636593442,0.133886177389278,0.1571648764576448,5,0.5089420052825802,0.030998100662511,0.4817709720627158,0.5361130385024445,5,0.1010861828151934,0.0118987587033899,0.0906564609582036,0.1115159046721831,5,0.3022227580425819,0.0281379521096171,0.2775587555660048,0.326886760519159,5,0.4189498839197779,0.0484597111462766,0.376473074268891,0.4614266935706648,5
