dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,round,client_left,client_right,top_k,spearman_top_feature_stability_mean,spearman_top_feature_stability_std,spearman_top_feature_stability_ci95_low,spearman_top_feature_stability_ci95_high,spearman_top_feature_stability_n,spearman_rank_correlation_mean,spearman_rank_correlation_std,spearman_rank_correlation_ci95_low,spearman_rank_correlation_ci95_high,spearman_rank_correlation_n,top_k_overlap_mean,top_k_overlap_std,top_k_overlap_ci95_low,top_k_overlap_ci95_high,top_k_overlap_n
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,12.0,,,,0.9976623376623376,0.0024981018261912,0.9954726548670902,0.9998520204575848,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,13.0,,,,0.995064935064935,0.0036037498507823,0.9919061090459554,0.9982237610839144,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,14.0,,,,0.9955844155844156,0.002693044331601,0.9932238581491984,0.9979449730196328,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,15.0,,,,0.9909090909090909,0.0087602191969038,0.9832304202252372,0.9985877615929444,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,16.0,,,,0.993766233766234,0.0069574520706384,0.9876677581404172,0.9998647093920504,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,17.0,,,,0.9963636363636365,0.0033616049624792,0.9934170596974716,0.9993102130298012,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,18.0,,,,0.9974025974025976,0.0024296476537494,0.995272917335056,0.999532277470139,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,19.0,,,,0.9963636363636365,0.002815517323205,0.9938957266180428,0.9988315461092302,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,20.0,,,,0.9987012987012986,0.0009183204950473,0.9978963552968922,0.999506242105705,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,21.0,,,,0.9963636363636365,0.0010865714630313,0.9954112144833668,0.9973160582439062,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,22.0,,,,0.995844155844156,0.0016932993260266,0.9943599135436496,0.997328398144662,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,23.0,,,,0.995844155844156,0.0021339839902798,0.9939736364042124,0.9977146752840996,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,24.0,,,,0.9953246753246752,0.0031276869035825,0.9925831368774066,0.9980662137719436,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,25.0,,,,0.9976623376623376,0.0024981018261912,0.9954726548670902,0.9998520204575848,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,26.0,,,,0.9971428571428572,0.0031006068535878,0.9944250554059764,0.9998606588797376,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,27.0,,,,0.9961038961038964,0.0045916024752373,0.9920791790818638,1.0001286131259288,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,28.0,,,,0.9966233766233769,0.0035088976847029,0.9935476921937344,0.999699061053019,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,29.0,,,,0.9974025974025974,0.0040028662356941,0.9938939304475198,1.000911264357675,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,30.0,,,,0.9950649350649352,0.0045361686224866,0.9910888079572008,0.9990410621726696,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,31.0,,,,0.996103896103896,0.0033110516322031,0.9932016313854618,0.9990061608223304,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,,0.0,1.0,5.0,,0.0,,,0,0.9833766233766232,0.0225203942354215,0.9636366274795486,1.0031166192736982,5,0.96,0.0894427190999915,0.8815999999999999,1.0384,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,,0.0,2.0,5.0,,0.0,,,0,0.9763636363636362,0.0299884725140189,0.950077581235206,1.0026496914920666,5,1.0,0.0,1.0,1.0,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,,1.0,2.0,5.0,,0.0,,,0,0.9714285714285716,0.0381628188439354,0.937977385826536,1.004879757030607,5,0.96,0.0894427190999915,0.8815999999999999,1.0384,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,2.0,,,,-0.0776623376623376,0.1106353262254265,-0.1746384768422819,0.0193138015176065,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,3.0,,,,0.8922077922077921,0.0499367115057932,0.8484363346598903,0.935979249755694,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,4.0,,,,0.9818181818181818,0.00681044706604,0.9758485617602246,0.987787801876139,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,5.0,,,,0.9898701298701298,0.0068965808038191,0.9838250102621832,0.9959152494780764,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,6.0,,,,0.9929870129870132,0.004911083221088,0.9886822587442128,0.9972917672298136,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,7.0,,,,0.9976623376623378,0.0024981018261912,0.9954726548670904,0.9998520204575853,5,,0.0,,,0,,0.0,,,0
