dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,bin,lower,upper,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,avg_predicted_risk_mean,avg_predicted_risk_std,avg_predicted_risk_ci95_low,avg_predicted_risk_ci95_high,avg_predicted_risk_n,observed_event_rate_mean,observed_event_rate_std,observed_event_rate_ci95_low,observed_event_rate_ci95_high,observed_event_rate_n
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,none,fixed_0p5,9,0.8,0.9,64.06666666666666,7.986297789398561,60.02504235073735,68.10829098259597,15,0.8389561491564957,0.0029617267144511,0.8374573086396604,0.8404549896733311,15,0.5451298398834937,0.034640561258829,0.5275992971472873,0.5626603826197002,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,none,fixed_0p5,10,0.9,1.0,19.133333333333333,4.120795115138871,17.047923275068744,21.21874339159792,15,0.932231812260384,0.0067223671571045,0.9288298250969672,0.9356337994238008,15,0.4238973540854682,0.0928334461603009,0.3769171483346827,0.4708775598362536,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,calib_f1_optimal,1,0.0,0.1,31698.066666666666,403.1271452508442,31494.05618325847,31902.07715007486,15,0.0654933069381642,0.0015411050071925,0.064713400198556,0.0662732136777723,15,0.0447337979291615,0.0015540793349807,0.0439473252737743,0.0455202705845487,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,calib_f1_optimal,2,0.1,0.2,9894.466666666667,359.20027574493605,9712.686246374002,10076.247086959333,15,0.1387581487918472,0.0003096878437205,0.1386014251193102,0.1389148724643842,15,0.2030434893285791,0.0044861288514546,0.2007731948907109,0.2053137837664474,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,calib_f1_optimal,3,0.2,0.3,3624.4666666666662,80.42997545928354,3583.7634831493488,3665.1698501839846,15,0.2443308803480275,0.0004119422254482,0.2441224088185361,0.2445393518775189,15,0.3161791897332059,0.0083810052705224,0.3119378158718104,0.3204205635946013,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,calib_f1_optimal,4,0.3,0.4,1941.8666666666663,46.45714871434392,1918.3561055976963,1965.3772277356368,15,0.3460533806966898,0.0007352308570372,0.3456813025463398,0.3464254588470397,15,0.3845609509805565,0.0108726625834065,0.3790586245415995,0.3900632774195134,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,calib_f1_optimal,5,0.4,0.5,1238.0666666666666,33.11552649797517,1221.3078980033335,1254.8254353299997,15,0.4462513435263635,0.0007600923158449,0.4458666837419327,0.4466360033107942,15,0.4275072839128078,0.0091588081247963,0.4228722874979176,0.4321422803276981,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,calib_f1_optimal,6,0.5,0.6000000000000001,902.6666666666666,19.930832778338573,892.580273632264,912.7530597010692,15,0.5483080324751576,0.0005319358123671,0.5480388358122644,0.5485772291380507,15,0.4826814460606912,0.0280322767027169,0.4684951567261068,0.4968677353952755,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,687.6,30.04710587441945,672.3940664212946,702.8059335787054,15,0.6469666914855459,0.0012517165826608,0.6463332354949805,0.6476001474761113,15,0.518213910349835,0.0164482334840338,0.5098899557270309,0.5265378649726391,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,calib_f1_optimal,8,0.7000000000000001,0.8,468.2,42.76714359679135,446.5568391710761,489.8431608289239,15,0.7463053706383586,0.0013967573821768,0.7455985138759231,0.747012227400794,15,0.5624768978403742,0.0173190158277284,0.5537122665502376,0.5712415291305109,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,calib_f1_optimal,9,0.8,0.9,234.4,25.283535015047697,221.6047658872532,247.1952341127468,15,0.8408724748052957,0.0018542913521465,0.8399340739072474,0.841810875703344,15,0.6116341453585342,0.0251634589010517,0.5988996781436524,0.624368612573416,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,calib_f1_optimal,10,0.9,1.0,46.2,11.007789449813645,40.6292899315557,51.7707100684443,15,0.923573126470181,0.0021995140222193,0.9224600187962811,0.9246862341440808,15,0.4702058206674692,0.0467895567404544,0.4465270379272609,0.4938846034076776,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,fixed_0p5,1,0.0,0.1,31698.066666666666,403.1271452508442,31494.05618325847,31902.07715007486,15,0.0654933069381642,0.0015411050071925,0.064713400198556,0.0662732136777723,15,0.0447337979291615,0.0015540793349807,0.0439473252737743,0.0455202705845487,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,fixed_0p5,2,0.1,0.2,9894.466666666667,359.20027574493605,9712.686246374002,10076.247086959333,15,0.1387581487918472,0.0003096878437205,0.1386014251193102,0.1389148724643842,15,0.2030434893285791,0.0044861288514546,0.2007731948907109,0.2053137837664474,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,fixed_0p5,3,0.2,0.3,3624.4666666666662,80.42997545928354,3583.7634831493488,3665.1698501839846,15,0.2443308803480275,0.0004119422254482,0.2441224088185361,0.2445393518775189,15,0.3161791897332059,0.0083810052705224,0.3119378158718104,0.3204205635946013,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,fixed_0p5,4,0.3,0.4,1941.8666666666663,46.45714871434392,1918.3561055976963,1965.3772277356368,15,0.3460533806966898,0.0007352308570372,0.3456813025463398,0.3464254588470397,15,0.3845609509805565,0.0108726625834065,0.3790586245415995,0.3900632774195134,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,fixed_0p5,5,0.4,0.5,1238.0666666666666,33.11552649797517,1221.3078980033335,1254.8254353299997,15,0.4462513435263635,0.0007600923158449,0.4458666837419327,0.4466360033107942,15,0.4275072839128078,0.0091588081247963,0.4228722874979176,0.4321422803276981,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,fixed_0p5,6,0.5,0.6000000000000001,902.6666666666666,19.930832778338573,892.580273632264,912.7530597010692,15,0.5483080324751576,0.0005319358123671,0.5480388358122644,0.5485772291380507,15,0.4826814460606912,0.0280322767027169,0.4684951567261068,0.4968677353952755,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,fixed_0p5,7,0.6000000000000001,0.7000000000000001,687.6,30.04710587441945,672.3940664212946,702.8059335787054,15,0.6469666914855459,0.0012517165826608,0.6463332354949805,0.6476001474761113,15,0.518213910349835,0.0164482334840338,0.5098899557270309,0.5265378649726391,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,fixed_0p5,8,0.7000000000000001,0.8,468.2,42.76714359679135,446.5568391710761,489.8431608289239,15,0.7463053706383586,0.0013967573821768,0.7455985138759231,0.747012227400794,15,0.5624768978403742,0.0173190158277284,0.5537122665502376,0.5712415291305109,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,fixed_0p5,9,0.8,0.9,234.4,25.283535015047697,221.6047658872532,247.1952341127468,15,0.8408724748052957,0.0018542913521465,0.8399340739072474,0.841810875703344,15,0.6116341453585342,0.0251634589010517,0.5988996781436524,0.624368612573416,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,sigmoid,fixed_0p5,10,0.9,1.0,46.2,11.007789449813645,40.6292899315557,51.7707100684443,15,0.923573126470181,0.0021995140222193,0.9224600187962811,0.9246862341440808,15,0.4702058206674692,0.0467895567404544,0.4465270379272609,0.4938846034076776,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,calib_f1_optimal,1,0.0,0.1,27812.6,1264.1273556998012,27172.86329170822,28452.336708291776,15,0.0359243442145639,0.0035176981163517,0.0341441433482728,0.037704545080855,15,0.0362041664655253,0.0029189966504228,0.0347269503446682,0.0376813825863825,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,calib_f1_optimal,2,0.1,0.2,9800.066666666668,2078.409813386415,8748.246178404954,10851.88715492838,15,0.146917234747808,0.0077072929696205,0.1430168063518922,0.1508176631437237,15,0.148543816427623,0.0083196832894577,0.1443334757703865,0.1527541570848596,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,calib_f1_optimal,3,0.2,0.3,5030.133333333333,2014.152848032665,4010.8313562128246,6049.435310453841,15,0.2434433434187856,0.0147239452257561,0.2359919990512086,0.2508946877863626,15,0.2488853254155943,0.0106647149377202,0.2434882350050712,0.2542824158261174,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,calib_f1_optimal,4,0.3,0.4,4132.533333333334,1224.7166358367303,3512.7412011026067,4752.325465564061,15,0.345786829696427,0.0169372155033737,0.3372154160292032,0.3543582433636508,15,0.3410750173487754,0.0204475965380818,0.3307271057694794,0.3514229289280715,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,calib_f1_optimal,5,0.4,0.5,2493.733333333333,1199.3689690039191,1886.7688903930757,3100.697776273591,15,0.449974680396156,0.0180294048401183,0.4408505426636155,0.4590988181286966,15,0.4179803748793983,0.1173876599523668,0.3585740224787502,0.4773867272800464,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,calib_f1_optimal,6,0.5,0.6000000000000001,957.0666666666668,603.843696269001,651.4795936300097,1262.6537397033237,15,0.5437048618423711,0.0174750140688204,0.5348612845498356,0.5525484391349066,15,0.5415506679722328,0.0283635411718121,0.5271967356861077,0.555904600258358,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,299.8666666666667,192.43769554499104,202.47975596963764,397.2535773636957,15,0.659423267750457,0.0229914453140441,0.6477879910690703,0.6710585444318438,15,0.6308348769987963,0.0756326742129058,0.5925594628784494,0.6691102911191431,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,calib_f1_optimal,8,0.7000000000000001,0.8,183.4,152.8803453685267,106.0318705409004,260.7681294590996,15,0.7412739583529675,0.0255764062629182,0.7278762174340584,0.7546716992718766,14,0.6265047117768076,0.2067075090749556,0.5182246968243347,0.7347847267292804,14
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,calib_f1_optimal,9,0.8,0.9,11.666666666666666,15.258096991745854,3.945004208937041,19.388329124396293,15,0.8357858946693048,0.024930598761368,0.8173170486489206,0.8542547406896889,7,0.7363408020550878,0.1249454966169224,0.643779882839053,0.8289017212711226,7
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,calib_f1_optimal,10,0.9,1.0,14.933333333333334,19.414525735227464,5.108227713318636,24.758438953348037,15,0.9780314993587412,0.0346427797347906,0.95843050151749,0.9976324971999924,12,0.7705760726196019,0.1430468063436948,0.6896397227133384,0.8515124225258655,12
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,fixed_0p5,1,0.0,0.1,27812.6,1264.1273556998012,27172.86329170822,28452.336708291776,15,0.0359243442145639,0.0035176981163517,0.0341441433482728,0.037704545080855,15,0.0362041664655253,0.0029189966504228,0.0347269503446682,0.0376813825863825,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,fixed_0p5,2,0.1,0.2,9800.066666666668,2078.409813386415,8748.246178404954,10851.88715492838,15,0.146917234747808,0.0077072929696205,0.1430168063518922,0.1508176631437237,15,0.148543816427623,0.0083196832894577,0.1443334757703865,0.1527541570848596,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,fixed_0p5,3,0.2,0.3,5030.133333333333,2014.152848032665,4010.8313562128246,6049.435310453841,15,0.2434433434187856,0.0147239452257561,0.2359919990512086,0.2508946877863626,15,0.2488853254155943,0.0106647149377202,0.2434882350050712,0.2542824158261174,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,fixed_0p5,4,0.3,0.4,4132.533333333334,1224.7166358367303,3512.7412011026067,4752.325465564061,15,0.345786829696427,0.0169372155033737,0.3372154160292032,0.3543582433636508,15,0.3410750173487754,0.0204475965380818,0.3307271057694794,0.3514229289280715,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,fixed_0p5,5,0.4,0.5,2493.733333333333,1199.3689690039191,1886.7688903930757,3100.697776273591,15,0.449974680396156,0.0180294048401183,0.4408505426636155,0.4590988181286966,15,0.4179803748793983,0.1173876599523668,0.3585740224787502,0.4773867272800464,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,fixed_0p5,6,0.5,0.6000000000000001,957.0666666666668,603.843696269001,651.4795936300097,1262.6537397033237,15,0.5437048618423711,0.0174750140688204,0.5348612845498356,0.5525484391349066,15,0.5415506679722328,0.0283635411718121,0.5271967356861077,0.555904600258358,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,fixed_0p5,7,0.6000000000000001,0.7000000000000001,299.8666666666667,192.43769554499104,202.47975596963764,397.2535773636957,15,0.659423267750457,0.0229914453140441,0.6477879910690703,0.6710585444318438,15,0.6308348769987963,0.0756326742129058,0.5925594628784494,0.6691102911191431,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,fixed_0p5,8,0.7000000000000001,0.8,183.4,152.8803453685267,106.0318705409004,260.7681294590996,15,0.7412739583529675,0.0255764062629182,0.7278762174340584,0.7546716992718766,14,0.6265047117768076,0.2067075090749556,0.5182246968243347,0.7347847267292804,14
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,fixed_0p5,9,0.8,0.9,11.666666666666666,15.258096991745854,3.945004208937041,19.388329124396293,15,0.8357858946693048,0.024930598761368,0.8173170486489206,0.8542547406896889,7,0.7363408020550878,0.1249454966169224,0.643779882839053,0.8289017212711226,7
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,isotonic,fixed_0p5,10,0.9,1.0,14.933333333333334,19.414525735227464,5.108227713318636,24.758438953348037,15,0.9780314993587412,0.0346427797347906,0.95843050151749,0.9976324971999924,12,0.7705760726196019,0.1430468063436948,0.6896397227133384,0.8515124225258655,12
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,calib_f1_optimal,1,0.0,0.1,26882.4,302.26142894615487,26729.43461188012,27035.365388119884,15,0.0338681051915428,0.0005280137764956,0.0336008933526525,0.0341353170304331,15,0.0340323987653921,0.0014055078720533,0.0333211136440858,0.0347436838866985,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,calib_f1_optimal,2,0.1,0.2,9686.133333333331,354.81300239234,9506.573179693638,9865.693486973028,15,0.145698929374846,0.0003346982578749,0.1455295486864221,0.1458683100632699,15,0.1376491062861871,0.0030668587817493,0.1360970616025675,0.1392011509698068,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,calib_f1_optimal,3,0.2,0.3,6217.666666666667,183.59453254645788,6124.755013911064,6310.57831942227,15,0.2467496730026511,0.0006086033240481,0.2464416772256224,0.2470576687796798,15,0.2421200023692977,0.0056720317543217,0.2392495582582077,0.2449904464803876,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,calib_f1_optimal,4,0.3,0.4,4037.733333333333,185.95255411247348,3943.6283570190535,4131.838309647613,15,0.3461302379931285,0.0007507237022226,0.3457503193813437,0.3465101566049132,15,0.3414244489459064,0.0081928149001559,0.3372783125521028,0.3455705853397099,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,calib_f1_optimal,5,0.4,0.5,2348.6666666666665,123.28634883685952,2286.2751658209763,2411.0581675123567,15,0.4448696389302282,0.0009702862029257,0.4443786063623766,0.4453606714980797,15,0.4432648408771362,0.0106173790195567,0.4378917057463825,0.4486379760078899,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,calib_f1_optimal,6,0.5,0.6000000000000001,1112.5333333333333,95.69136896940128,1064.106819089814,1160.9598475768526,15,0.5424797261987057,0.0010948816639921,0.5419256396278129,0.5430338127695984,15,0.5459365869757515,0.0155847106140004,0.5380496352197227,0.5538235387317804,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,388.6666666666667,47.07238600081288,364.8447525724737,412.4885807608597,15,0.6393664928906022,0.0022791551864214,0.638213081226759,0.6405199045544454,15,0.6327799378065915,0.0350887878270652,0.6150225611299285,0.6505373144832545,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,calib_f1_optimal,8,0.7000000000000001,0.8,60.4,29.024127893874777,45.71176470776697,75.08823529223304,15,0.7270373835179638,0.0041504394948766,0.7249369713336655,0.729137795702262,15,0.7022681167726581,0.0544763927950684,0.674699258263909,0.7298369752814072,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,calib_f1_optimal,9,0.8,0.9,1.8,2.677952309401452,0.44476914635673,3.1552308536432703,15,0.8203365526138167,0.0095021434530258,0.8141284855578398,0.8265446196697935,9,0.8555555555555556,0.2403700850309326,0.6985137666686796,1.0125973444424317,9
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,calib_f1_optimal,10,0.9,1.0,0.0,0.0,0.0,0.0,15,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,fixed_0p5,1,0.0,0.1,26882.4,302.26142894615487,26729.43461188012,27035.365388119884,15,0.0338681051915428,0.0005280137764956,0.0336008933526525,0.0341353170304331,15,0.0340323987653921,0.0014055078720533,0.0333211136440858,0.0347436838866985,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,fixed_0p5,2,0.1,0.2,9686.133333333331,354.81300239234,9506.573179693638,9865.693486973028,15,0.145698929374846,0.0003346982578749,0.1455295486864221,0.1458683100632699,15,0.1376491062861871,0.0030668587817493,0.1360970616025675,0.1392011509698068,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,fixed_0p5,3,0.2,0.3,6217.666666666667,183.59453254645788,6124.755013911064,6310.57831942227,15,0.2467496730026511,0.0006086033240481,0.2464416772256224,0.2470576687796798,15,0.2421200023692977,0.0056720317543217,0.2392495582582077,0.2449904464803876,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,fixed_0p5,4,0.3,0.4,4037.733333333333,185.95255411247348,3943.6283570190535,4131.838309647613,15,0.3461302379931285,0.0007507237022226,0.3457503193813437,0.3465101566049132,15,0.3414244489459064,0.0081928149001559,0.3372783125521028,0.3455705853397099,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,fixed_0p5,5,0.4,0.5,2348.6666666666665,123.28634883685952,2286.2751658209763,2411.0581675123567,15,0.4448696389302282,0.0009702862029257,0.4443786063623766,0.4453606714980797,15,0.4432648408771362,0.0106173790195567,0.4378917057463825,0.4486379760078899,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,fixed_0p5,6,0.5,0.6000000000000001,1112.5333333333333,95.69136896940128,1064.106819089814,1160.9598475768526,15,0.5424797261987057,0.0010948816639921,0.5419256396278129,0.5430338127695984,15,0.5459365869757515,0.0155847106140004,0.5380496352197227,0.5538235387317804,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,fixed_0p5,7,0.6000000000000001,0.7000000000000001,388.6666666666667,47.07238600081288,364.8447525724737,412.4885807608597,15,0.6393664928906022,0.0022791551864214,0.638213081226759,0.6405199045544454,15,0.6327799378065915,0.0350887878270652,0.6150225611299285,0.6505373144832545,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,fixed_0p5,8,0.7000000000000001,0.8,60.4,29.024127893874777,45.71176470776697,75.08823529223304,15,0.7270373835179638,0.0041504394948766,0.7249369713336655,0.729137795702262,15,0.7022681167726581,0.0544763927950684,0.674699258263909,0.7298369752814072,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,fixed_0p5,9,0.8,0.9,1.8,2.677952309401452,0.44476914635673,3.1552308536432703,15,0.8203365526138167,0.0095021434530258,0.8141284855578398,0.8265446196697935,9,0.8555555555555556,0.2403700850309326,0.6985137666686796,1.0125973444424317,9
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,none,fixed_0p5,10,0.9,1.0,0.0,0.0,0.0,0.0,15,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,calib_f1_optimal,1,0.0,0.1,31190.0,349.9128462917588,31012.91966749523,31367.08033250477,15,0.0575314399824186,0.0015783316823387,0.0567326939458747,0.0583301860189626,15,0.0446343818855857,0.0012230536904723,0.0440154313198227,0.0452533324513486,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,calib_f1_optimal,2,0.1,0.2,9192.333333333334,364.1176549779846,9008.064375798129,9376.60229086854,15,0.1410621360485187,0.0005156834082475,0.1408011642369164,0.141323107860121,15,0.1850089185863768,0.0036261844000062,0.1831738160856207,0.186844021087133,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,calib_f1_optimal,3,0.2,0.3,4050.133333333333,165.014227380839,3966.6246123409855,4133.642054325681,15,0.2448853031512992,0.000617490586459,0.2445728097989473,0.2451977965036512,15,0.2902815394324088,0.0082655701449605,0.2860985838046788,0.2944644950601388,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,calib_f1_optimal,4,0.3,0.4,2395.866666666667,123.83045244357686,2333.199811404539,2458.5335219287945,15,0.3463206643700353,0.0007971099955259,0.345917271054967,0.3467240576851036,15,0.3618821117078649,0.0081160780310716,0.3577748095278859,0.365989413887844,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,calib_f1_optimal,5,0.4,0.5,1551.5333333333333,68.60223514337319,1516.8158122748755,1586.2508543917909,15,0.4466831947466928,0.0007126863441927,0.4463225256939881,0.4470438637993975,15,0.4258931603340605,0.010266217283685,0.4206977375611413,0.4310885831069797,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,calib_f1_optimal,6,0.5,0.6000000000000001,1080.3333333333333,88.51042446003316,1035.5408784131373,1125.1257882535292,15,0.5464348381785569,0.001085883368096,0.5458853053736837,0.54698437098343,15,0.4863177424964395,0.0148272801544334,0.4788141034397036,0.4938213815531753,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,700.2,57.57132222606271,671.0648910991109,729.3351089008892,15,0.645938837656731,0.0006063518606518,0.6456319812773867,0.6462456940360752,15,0.5518073227327842,0.016982693456499,0.5432128940458307,0.5604017514197377,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,calib_f1_optimal,8,0.7000000000000001,0.8,420.8,29.12828767464958,406.0590525858523,435.5409474141477,15,0.7443181531878958,0.0024317994464977,0.7430874928702358,0.7455488135055559,15,0.6130886500813405,0.0294661213888434,0.5981767352189418,0.6280005649437392,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,calib_f1_optimal,9,0.8,0.9,150.73333333333332,40.62277100112108,130.17537476628576,171.29129190038088,15,0.8330444379729244,0.0039984749622904,0.8310209304528717,0.835067945492977,15,0.674455814029701,0.0366778583734035,0.6558942567014808,0.6930173713579212,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,calib_f1_optimal,10,0.9,1.0,4.066666666666666,4.165618915885244,1.9585726354516344,6.174760697881698,15,0.912753753895244,0.0045598257478655,0.9101737896047158,0.9153337181857722,12,0.8375305250305249,0.2006965547422919,0.7239757593227502,0.9510852907382996,12
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,fixed_0p5,1,0.0,0.1,31190.0,349.9128462917588,31012.91966749523,31367.08033250477,15,0.0575314399824186,0.0015783316823387,0.0567326939458747,0.0583301860189626,15,0.0446343818855857,0.0012230536904723,0.0440154313198227,0.0452533324513486,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,fixed_0p5,2,0.1,0.2,9192.333333333334,364.1176549779846,9008.064375798129,9376.60229086854,15,0.1410621360485187,0.0005156834082475,0.1408011642369164,0.141323107860121,15,0.1850089185863768,0.0036261844000062,0.1831738160856207,0.186844021087133,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,fixed_0p5,3,0.2,0.3,4050.133333333333,165.014227380839,3966.6246123409855,4133.642054325681,15,0.2448853031512992,0.000617490586459,0.2445728097989473,0.2451977965036512,15,0.2902815394324088,0.0082655701449605,0.2860985838046788,0.2944644950601388,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,fixed_0p5,4,0.3,0.4,2395.866666666667,123.83045244357686,2333.199811404539,2458.5335219287945,15,0.3463206643700353,0.0007971099955259,0.345917271054967,0.3467240576851036,15,0.3618821117078649,0.0081160780310716,0.3577748095278859,0.365989413887844,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,fixed_0p5,5,0.4,0.5,1551.5333333333333,68.60223514337319,1516.8158122748755,1586.2508543917909,15,0.4466831947466928,0.0007126863441927,0.4463225256939881,0.4470438637993975,15,0.4258931603340605,0.010266217283685,0.4206977375611413,0.4310885831069797,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,fixed_0p5,6,0.5,0.6000000000000001,1080.3333333333333,88.51042446003316,1035.5408784131373,1125.1257882535292,15,0.5464348381785569,0.001085883368096,0.5458853053736837,0.54698437098343,15,0.4863177424964395,0.0148272801544334,0.4788141034397036,0.4938213815531753,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,fixed_0p5,7,0.6000000000000001,0.7000000000000001,700.2,57.57132222606271,671.0648910991109,729.3351089008892,15,0.645938837656731,0.0006063518606518,0.6456319812773867,0.6462456940360752,15,0.5518073227327842,0.016982693456499,0.5432128940458307,0.5604017514197377,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,fixed_0p5,8,0.7000000000000001,0.8,420.8,29.12828767464958,406.0590525858523,435.5409474141477,15,0.7443181531878958,0.0024317994464977,0.7430874928702358,0.7455488135055559,15,0.6130886500813405,0.0294661213888434,0.5981767352189418,0.6280005649437392,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,fixed_0p5,9,0.8,0.9,150.73333333333332,40.62277100112108,130.17537476628576,171.29129190038088,15,0.8330444379729244,0.0039984749622904,0.8310209304528717,0.835067945492977,15,0.674455814029701,0.0366778583734035,0.6558942567014808,0.6930173713579212,15
cdc,audit,3,iid,0.5,local_only,not_applicable,random_forest,sigmoid,fixed_0p5,10,0.9,1.0,4.066666666666666,4.165618915885244,1.9585726354516344,6.174760697881698,15,0.912753753895244,0.0045598257478655,0.9101737896047158,0.9153337181857722,12,0.8375305250305249,0.2006965547422919,0.7239757593227502,0.9510852907382996,12
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,1,0.0,0.1,22455.0,19672.56087803517,5211.24010140248,39698.75989859752,5,0.0262919885918101,0.0178913676562961,0.0087584482886398,0.0438255288949803,4,0.0524770761266512,0.0593159912490952,-0.005652595297462,0.1106067475507646,4
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,2,0.1,0.2,14952.2,20412.71877286316,-2940.3368984295776,32844.736898429575,5,0.1443609283643043,0.0070093039426808,0.137491810500477,0.1512300462281315,4,0.1086885044353793,0.0625871938908126,0.0473530544223829,0.1700239544483757,4
